pitch_type,pitch_id,game_date,start_speed,x0,z0,player_name,batter,pitcher,events,description,spin_dir,spin_rate,break_angle,break_length,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,px,pz,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs,tfs_zulu,catcher,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,hit_speed,hit_angle,effective_speed,release_spin_rate,release_extension,game_pk
FF,657,2016-07-05,95.9,1.721,5.3,Kris Bryant,592178,571561,Groundout,In play out(s),153.306,2020.708,-23.3,3.5,13,Kris Bryant grounds out third baseman Eugenio Suarez to first baseman Joey Votto.  ,R ,R,L,CHC,CIN,X,5,4,2,1,2016,4.4,8.71,-0.94,2.428,null,null,null,0,9,bot,99.33,169.9,212509,2016-07-05T21:25:09Z,541608,427339,160705_162626,-8.95,-140.062,-5.29,8.76,30.65,-14.75,3.43,1.62,112,77,-6.97,97.74,2461,7.12,448119
FF,149,2016-07-04,93.59,2.746,5.628,Kris Bryant,592178,642003,Home Run,In play run(s),112.681,2441.28,-37.9,6.6,5,Kris Bryant homers (24) on a fly ball to center field.   Javier Baez scores.,R ,R,L,CHC,CIN,X,8,1,0,0,2016,11.26,4.67,0.109,2.627,null,null,595879,1,2,bot,92.81,15.43,185900,2016-07-04T18:59:00Z,571466,482620,160704_140042,-11.01,-135.946,-3.71,21.11,29.33,-23.35,3.35,1.61,407,107.4,31.93,93,2009,6.04,448104
FF,237,2016-07-03,97.92,-0.66,6.445,Kris Bryant,592178,592789,Flyout,In play out(s),203.116,1972.182,25.3,3.5,11,Kris Bryant flies out to left fielder Yoenis Cespedes.  ,R ,R,R,NYM,CHC,X,7,1,0,1,2016,-3.73,8.71,-1.011,3.204,null,null,null,2,3,top,87.3,120.38,181628,2016-07-03T18:16:28Z,425784,544728,160703_141724,0.38,-143.277,-6.57,-7.65,37.66,-14.26,3.37,1.6,209,94.3,58,98.34,2306,6.69,448088
FF,13,2016-07-03,100.08,-0.555,6.298,Kris Bryant,592178,592789,Flyout,In play out(s),200.379,2201.256,27.7,3,7,Kris Bryant flies out to right fielder Curtis Granderson.   Jason Heyward to 3rd.,R ,R,R,NYM,CHC,X,9,1,0,0,2016,-3.6,9.65,-0.499,1.934,null,518792,null,1,1,top,187.81,69.01,171447,2016-07-03T17:14:47Z,425784,544728,160703_131541,1.51,-146.157,-10.57,-7.72,36.87,-11.39,3.37,1.6,349,98.9,41.41,100.93,2262,6.82,448088
FT,18,2016-07-02,87.28,-1.249,5.656,Kris Bryant,592178,112526,Pop Out,In play out(s),245.911,1776.893,26.4,7.3,5,Kris Bryant pops out to first baseman James Loney in foul territory.  ,R ,R,R,NYM,CHC,X,3,2,0,0,2016,-8.64,3.82,0.102,2.459,null,null,518792,1,1,top,158.88,185.49,231913,2016-07-02T23:19:13Z,518595,427113,160702_192008,6.22,-126.927,-2.9,-14.19,24.27,-25.83,3.44,1.62,81,64.6,76.01,85.79,2177,5.35,448073
SL,191,2016-07-02,83.95,-1.366,5.501,Kris Bryant,592178,112526,Single,In play no out,83.269,517.939,-8.5,8.8,14,Kris Bryant singles on a line drive to left fielder Brandon Nimmo.  ,R ,R,R,NYM,CHC,X,7,3,1,2,2016,2.82,-0.38,0.74,2.094,null,null,null,0,4,top,71.57,82.74,1549,2016-07-03T00:15:49Z,518595,427113,160702_201648,4.22,-122.128,-1.54,4.33,20.21,-32.69,3.44,1.62,308,97.1,17.04,82.22,2446,4.91,448073
FF,206,2016-07-01,94.76,-0.83,5.517,Kris Bryant,592178,594798,Home Run,In play run(s),205.313,1860.566,22.2,3.8,1,Kris Bryant homers (23) on a fly ball to left field.,R ,R,R,NYM,CHC,X,7,1,2,1,2016,-3.9,8.2,-0.262,2.842,null,null,null,1,4,top,41.62,49.17,12820,2016-07-02T01:28:20Z,518595,427362,160701_212921,2.94,-138.557,-4.39,-7.6,30.09,-16.11,3.44,1.63,421,106.8,30.32,96.84,2285,7.26,448058
SL,543,2016-07-01,90.06,-1.426,5.377,Kris Bryant,592178,607625,Groundout,In play out(s),191.937,807.519,1.3,6.1,8,Kris Bryant grounds out third baseman Wilmer Flores to first baseman James Loney.  ,R ,R,R,NYM,CHC,X,5,4,2,0,2016,-0.87,4.07,0.179,1.713,null,518792,null,1,8,top,99.49,166.16,34038,2016-07-02T03:40:38Z,518595,427362,160701_234137,4.45,-131.572,-4.67,-1.52,29.33,-25.01,3.44,1.63,108,83.4,2.18,89.99,2289,6.24,448058
SI,11,2016-06-30,93.59,0.887,5.742,Kris Bryant,592178,571927,Home Run,In play run(s),127.088,2165.756,-34.1,5.6,13,Kris Bryant homers (22) on a fly ball to left center field.   Ben Zobrist scores.,R ,R,L,NYM,CHC,X,7,1,1,2,2016,8.66,6.5,-0.959,1.943,null,null,450314,0,1,top,58.87,50.19,231240,2016-06-30T23:12:40Z,518595,484183,160630_191333,-8,-137.045,-6.56,16.32,32.73,-19.84,3.43,1.62,387,102.6,33.21,93.95,2123,6.52,448047
CH,263,2016-06-30,84.14,1.185,5.772,Kris Bryant,592178,571927,Groundout,In play out(s),109.737,2049.778,-30,8.1,3,Kris Bryant grounds out third baseman Wilmer Flores to first baseman James Loney.  ,R ,R,L,NYM,CHC,X,5,4,2,0,2016,10.7,3.79,0.377,2.994,null,null,null,1,5,top,103.55,164.12,2426,2016-07-01T00:24:26Z,518595,484183,160630_202522,-5.34,-123.237,-1.33,16.39,25.44,-26.29,3.43,1.62,107,78.1,-30.14,84.77,2337,6.55,448047
CU,419,2016-06-30,76.29,-1.502,6.361,Kris Bryant,592178,592340,Flyout,In play out(s),36.029,1768.296,-10.5,14.2,4,Kris Bryant flies out to center fielder Yoenis Cespedes.  ,R ,R,R,NYM,CHC,X,8,1,1,1,2016,6.41,-8.87,-0.701,2.482,null,null,null,1,7,top,126.9,62.9,11319,2016-07-01T01:13:19Z,518595,484183,160630_211414,-0.07,-111.738,1.32,8.01,22.22,-43.19,3.43,1.62,345,92.4,42.8,76.39,2300,6.39,448047
SL,253,2016-06-29,86.35,2.892,5.597,Kris Bryant,592178,642003,Single,In play no out,194.304,255.969,4.1,7.6,11,Kris Bryant singles on a ground ball to third baseman Eugenio Suarez.  ,R ,R,L,CIN,CHC,X,5,4,0,1,2016,-0.34,1.29,-0.729,2.993,null,null,null,2,4,top,97.39,170.58,174414,2016-06-29T17:44:14Z,571466,427168,160629_134906,-8.9,-125.699,-0.44,-0.55,24.26,-30.03,3.45,1.64,112,88.2,7.85,85.24,2393,5.7,448033
FF,10,2016-06-29,94.5,2.689,5.482,Kris Bryant,592178,642003,Single,In play no out,88.733,2235.598,-30.2,7.9,5,Kris Bryant singles on a line drive to center fielder Billy Hamilton.   Ben Zobrist to 3rd.,R ,R,L,CIN,CHC,X,8,3,2,1,2016,10.87,-0.28,-0.022,2.452,null,null,450314,0,1,top,124.05,93.01,163852,2016-06-29T16:38:52Z,571466,427168,160629_124340,-11.28,-137.357,-2.31,21.16,24.89,-32.64,3.45,1.64,326,110.9,11.44,93.96,2066,5.93,448033
FF,23,2016-06-28,88.53,1.73,5.59,Kris Bryant,592178,543424,Groundout,In play out(s),150.062,960.272,-6.5,6.1,13,Kris Bryant grounds out softly shortstop Zack Cozart to first baseman Joey Votto.  ,R ,R,L,CIN,CHC,X,6,4,1,2,2016,2.51,4.33,-0.78,2.22,null,null,null,1,1,top,118.12,162.02,231527,2016-06-28T23:15:27Z,541608,427552,160628_192027,-7.25,-129.26,-3.78,4.27,26.21,-24.76,3.44,1.64,123,59.8,0.21,88.91,2252,6.53,448018
CU,173,2016-06-28,66.7,1.51,6.23,Kris Bryant,592178,543424,Flyout,In play out(s),319.046,1509.523,9.7,16.7,2,Kris Bryant flies out to left fielder Adam Duvall.  ,R ,R,L,CIN,CHC,X,7,1,0,1,2016,-6.86,-7.98,-0.1,3.18,null,null,null,0,4,top,106,77.18,235937,2016-06-28T23:59:37Z,541608,427552,160628_200434,-1.37,-96.92,4.46,-6.61,13.31,-39.79,3.44,1.64,312,92.3,44.8,66.37,2138,6.02,448018
SL,890,2016-06-28,85.53,-1.98,5.8,Kris Bryant,592178,543331,Single,In play run(s),152.109,394.889,-5.4,7.7,14,Kris Bryant singles on a ground ball to left fielder Adam Duvall.   Ben Zobrist scores.    Jason Heyward to 2nd.,R ,R,R,CIN,CHC,X,7,4,1,0,2016,1.01,1.86,0.98,1.96,450314,null,518792,1,15,top,87.82,119,33736,2016-06-29T03:37:36Z,541608,427552,160628_234227,6.97,-124.87,-3.56,1.59,25.03,-29.17,3.44,1.64,143,76,-5.95,84.61,2466,5.76,448018
CU,588,2016-06-28,78.77,-2.66,5.49,Kris Bryant,592178,595001,Pop Out,In play out(s),50.736,1656.637,-15.2,12.7,14,Kris Bryant pops out to catcher Ramon Cabrera in foul territory.  ,R ,R,R,CIN,CHC,X,2,2,1,1,2016,7.58,-6.26,0.88,2.16,null,608365,518792,2,10,top,151.45,203.84,20720,2016-06-29T02:07:20Z,541608,427552,160628_221209,5.77,-114.24,1.4,10.1,19.59,-40.43,3.44,1.64,58,72.3,84.34,77.76,2727,5.78,448018
SL,437,2016-06-27,93.75,-1.93,5.84,Kris Bryant,592178,547179,Double,In play no out,95.788,780.864,-14.5,6.9,3,Kris Bryant doubles (19) on a sharp ground ball to left fielder Adam Duvall.,R ,R,R,CIN,CHC,X,7,4,0,1,2016,3.82,0.35,0.44,2.83,null,null,null,0,6,top,102.36,81.42,10454,2016-06-28T01:04:54Z,571466,483912,160627_210939,5.08,-137.07,-2.41,7.34,27.11,-31.43,3.43,1.62,298,106.4,6.58,93.45,2409,5.84,448006
FF,595,2016-06-27,94.97,-2.21,6.49,Kris Bryant,592178,456027,Home Run,In play run(s),217.105,1774.513,23.3,4.5,2,Kris Bryant homers (21) on a fly ball to left center field.,R ,R,R,CIN,CHC,X,7,1,1,2,2016,-5.26,6.92,0.03,3.32,null,null,null,2,8,top,64.18,22.64,15037,2016-06-28T01:50:37Z,571466,483912,160627_215535,7.96,-137.82,-5.21,-10.17,29.37,-18.73,3.43,1.62,403,105.1,35.34,93.54,2264,5.72,448006
FF,17,2016-06-27,89.53,-2.13,6.2,Kris Bryant,592178,573185,Double,In play run(s),179.301,1546.549,-2.4,4.4,11,Kris Bryant doubles (18) on a line drive to left fielder Adam Duvall.   Jason Heyward scores.    Kris Bryant to 3rd on the throw.,R ,R,R,CIN,CHC,X,7,3,0,1,2016,0.1,7.93,-0.71,2.92,null,null,518792,1,1,top,39.34,106.27,231407,2016-06-27T23:14:07Z,571466,483912,160627_191852,3.65,-130.44,-4.96,0.17,24.13,-18.27,3.43,1.62,201,88.7,8.94,90.09,2130,6.52,448006
FF,170,2016-06-27,90.19,-2.05,6.18,Kris Bryant,592178,573185,Home Run,In play run(s),204.711,2085.603,22.5,4,2,Kris Bryant homers (19) on a fly ball to left center field.,R ,R,R,CIN,CHC,X,7,1,1,0,2016,-4.49,9.72,-0.08,3.3,null,null,null,1,3,top,93.88,28.7,235346,2016-06-27T23:53:46Z,571466,483912,160627_195837,6.65,-131.28,-4.58,-7.89,26.1,-15.03,3.43,1.62,410,105.1,31.22,90.53,2325,6.6,448006
SL,273,2016-06-27,85.24,-2.57,5.94,Kris Bryant,592178,573185,Home Run,In play run(s),99.566,574.555,-9.9,8.2,1,Kris Bryant homers (20) on a fly ball to left field.   Jake Arrieta scores.    Jason Heyward scores.,R ,R,R,CIN,CHC,X,7,1,1,0,2016,3.06,0.47,-0.34,3.02,null,453562,518792,2,4,top,10.25,55.97,2029,2016-06-28T00:20:29Z,571466,483912,160627_202524,4.52,-123.68,-0.82,4.83,19.94,-31.36,3.43,1.62,444,107.1,31.29,85.17,0,6.18,448006
FF,148,2016-06-26,97.2,-2.208,5.832,Kris Bryant,592178,605228,Sac Fly,In play run(s),213.368,2484.283,41,3.4,2,Kris Bryant out on a sacrifice fly to center fielder Ichiro Suzuki.   Jason Hammel scores.    Ben Zobrist to 3rd.,R ,R,R,MIA,CHC,X,8,1,2,2,2016,-6.56,9.93,0.173,3.359,434628,450314,518792,1,3,top,124.36,63.41,175217,2016-06-26T17:52:17Z,425772,427229,160626_140540,9.04,-141.551,-4.78,-13.33,32,-11.93,3.43,1.62,353,90.2,34.21,97.75,2478,6.55,447992
FT,17,2016-06-25,94.93,-2.777,5.719,Kris Bryant,592178,518560,Double,In play no out,227.481,2195.192,32.6,5,6,Kris Bryant doubles (17) on a line drive to center fielder Ichiro Suzuki.,R ,R,R,MIA,CHC,X,8,3,2,2,2016,-8.12,7.41,0.704,2.507,null,null,null,1,1,top,152.6,52.73,201550,2016-06-25T20:15:50Z,592663,427534,160625_162912,12.2,-136.74,-5.26,-15.25,32.4,-18.19,3.43,1.62,382,100.1,22.44,93.4,2343,6.03,447977
CU,158,2016-06-25,72.13,-2.922,6.257,Kris Bryant,592178,518560,Groundout,In play out(s),40.797,1755.43,-12.2,15.8,8,Kris Bryant grounds out softly third baseman Martin Prado to first baseman Justin Bour.  ,R ,R,R,MIA,CHC,X,5,4,0,0,2016,7.6,-8.87,0.222,2.155,null,null,null,0,3,top,112.72,174.8,205941,2016-06-25T20:59:41Z,592663,427534,160625_171309,4.43,-104.554,1.78,8.27,20.41,-41.75,3.43,1.62,53,52.8,-45.26,71.15,2687,6.07,447977
FT,248,2016-06-25,90.72,-3.153,5.483,Kris Bryant,592178,518560,Flyout,In play out(s),237.722,2414.523,36.7,6.2,5,Kris Bryant flies out to right fielder Giancarlo Stanton.  ,R ,R,R,MIA,CHC,X,9,1,0,1,2016,-10.62,6.67,-0.026,2.318,null,null,518792,1,4,top,193.59,80.7,212325,2016-06-25T21:23:25Z,592663,427534,160625_173651,11.68,-131.71,-4.26,-18.53,29.74,-20.47,3.43,1.62,364,98.7,29.19,90.03,2316,6.12,447977
FF,11,2016-06-24,93.8,-1.239,6.205,Kris Bryant,592178,543408,Home Run,In play run(s),209.131,2295.537,32.6,3.9,13,Kris Bryant homers (18) on a fly ball to left field.,R ,R,R,MIA,CHC,X,7,1,0,0,2016,-5.62,10.05,-0.758,2.183,null,null,null,1,1,top,32.99,62.9,231343,2016-06-24T23:13:43Z,592663,482666,160624_192709,3.26,-137.283,-8.39,-10.58,34.54,-13.2,3.43,1.62,397,107.4,36.23,null,null,null,447962
SL,16,2016-06-23,85.34,1.289,6.003,Kris Bryant,592178,612672,Single,In play no out,197.898,765.714,5.9,6.8,13,Kris Bryant singles on a line drive to left fielder Christian Yelich.  ,R ,R,L,MIA,CHC,X,7,3,1,2,2016,-1.27,3.89,-0.824,1.962,null,null,null,2,1,top,68.4,121.9,231420,2016-06-23T23:14:20Z,592663,483569,160623_192748,-4.81,-124.341,-4.72,-2.02,21.75,-25.93,3.47,1.64,268,94.7,21.15,85.16,2301,5.81,447952
CH,156,2016-06-23,84.5,1.601,5.927,Kris Bryant,592178,612672,Sac Fly,In play run(s),123.796,2017.23,-29.9,7.1,12,Kris Bryant out on a sacrifice fly to left fielder Christian Yelich.   Jason Heyward scores.  ,R ,R,L,MIA,CHC,X,7,1,0,0,2016,9.29,6.17,0.883,3.051,518792,null,null,0,4,top,89.45,87.83,235536,2016-06-23T23:55:36Z,592663,483569,160623_200858,-4.66,-122.51,-2.27,14.16,23.72,-22.7,3.47,1.64,311,81.5,36.6,83.83,1527,5.95,447952
FF,47,2016-06-22,97.01,-0.17,6.44,Kris Bryant,592178,608379,Groundout,In play out(s),208.538,2011.261,27.9,3.8,5,Kris Bryant grounds out shortstop Aledmys Diaz to first baseman Matt Adams.  ,R ,R,R,CHC,STL,X,6,4,0,1,2016,-4.67,8.54,-0.07,2.75,null,null,null,2,1,bot,105.53,159.67,183408,2016-06-22T18:34:08Z,425877,511890,160622_133601,1.99,-141.92,-7.62,-9.4,36.2,-14.89,3.44,1.63,132,82.4,-23.27,98.05,2291,6.91,447948
SL,612,2016-06-22,87.55,-0.93,6.18,Kris Bryant,592178,455009,Groundout,In play out(s),130.621,669.934,-9.8,7.2,6,Kris Bryant grounds out third baseman Jhonny Peralta to first baseman Matt Adams.  ,R ,R,R,CHC,STL,X,5,4,0,2,2016,2.7,2.28,0.63,2.75,null,null,null,1,9,bot,97.66,168.15,212417,2016-06-22T21:24:17Z,425877,511890,160622_162524,3.05,-127.53,-3.03,4.47,25.44,-28.34,3.44,1.63,117,72.9,-11.88,88.21,2302,6.63,447948
CU,313,2016-06-21,77.93,-0.936,6.397,Kris Bryant,592178,425794,Groundout,In play out(s),36.355,1935.195,-11.8,14.2,3,Kris Bryant grounds out third baseman Jhonny Peralta to first baseman Brandon Moss.  ,R ,R,R,CHC,STL,X,5,4,3,2,2016,7,-9.57,0.586,3.061,null,null,null,2,5,bot,102.97,166.87,13843,2016-06-22T01:38:43Z,425877,427053,160621_203951,1.37,-113.475,2.55,8.97,24.15,-44.36,3.46,1.62,111,77.1,-15.66,76.69,2652,5.8,447933
CH,491,2016-06-21,83.33,1.721,6.18,Kris Bryant,592178,543779,Groundout,In play out(s),123.944,2308.173,-33.8,7.2,3,Kris Bryant grounds out third baseman Jhonny Peralta to first baseman Brandon Moss.  ,R ,R,L,CHC,STL,X,5,4,2,1,2016,10.72,7.17,0.247,2.945,null,null,null,0,8,bot,102.97,166.27,23938,2016-06-22T02:39:38Z,425877,427053,160621_214047,-6.87,-121.292,-3.29,16.01,23.17,-21.4,3.46,1.62,93,86.7,-0.29,84.45,2081,7.02,447933
FC,38,2016-06-21,88.06,-1.154,6.13,Kris Bryant,592178,425794,Flyout,In play out(s),141.995,967.476,-12.7,6.4,14,Kris Bryant flies out to center fielder Kolten Wong.   Chris Coghlan to 3rd.,R ,R,R,CHC,STL,X,8,1,0,1,2016,3.12,3.95,0.875,2.206,null,458085,518792,0,1,bot,162.36,99.6,1743,2016-06-22T00:17:43Z,425877,427053,160621_191846,4.14,-128.366,-5.01,5.27,23.35,-25.43,3.46,1.62,324,87.9,28.4,88.89,2428,6.51,447933
FF,211,2016-06-21,92.06,-1.096,5.897,Kris Bryant,592178,425794,Lineout,In play out(s),203.137,1712.583,15.3,4.4,9,Kris Bryant lines out to left fielder Matt Holliday.  ,R ,R,R,CHC,STL,X,7,3,0,1,2016,-3.4,7.93,0.358,1.886,null,518792,null,0,3,bot,96.3,85.67,10746,2016-06-22T01:07:46Z,425877,427053,160621_200853,5.03,-134.178,-7.32,-6.22,28.28,-17.61,3.46,1.62,316,95.2,21.23,93.09,2226,6.83,447933
FF,66,2016-06-20,92.62,0.67,5.87,Kris Bryant,592178,448802,Flyout,In play out(s),148.487,1783.341,-21,4.5,13,Kris Bryant flies out to right fielder Stephen Piscotty.  ,R ,R,L,CHC,STL,X,9,1,1,0,2016,4.68,7.59,-1.06,2.25,null,450314,null,1,1,bot,168.42,139,2732,2016-06-21T00:27:32Z,425877,573596,160620_192851,-6.25,-134.78,-6.25,8.66,27.8,-18.05,3.45,1.61,211,74.4,51.1,92.28,2496,6.06,447918
FF,468,2016-06-20,92.93,-1.82,5.61,Kris Bryant,592178,493200,Flyout,In play out(s),204.332,2081.098,21,3.7,14,Kris Bryant flies out to right fielder Stephen Piscotty.  ,R ,R,R,CHC,STL,X,9,1,3,2,2016,-4.31,9.5,1.09,2.16,null,null,518792,2,7,bot,208.42,118.39,22510,2016-06-21T02:25:10Z,425877,573596,160620_212632,9.23,-134.84,-6.47,-7.97,28.34,-14.55,3.45,1.61,314,92.1,37.24,92.14,2380,5.97,447918
FT,221,2016-06-20,92.63,0.56,5.77,Kris Bryant,592178,448802,Double,In play run(s),114.674,1770.639,-27.5,6.5,13,Kris Bryant doubles (16) on a line drive to left fielder Matt Holliday.   Ben Zobrist scores.,R ,R,L,CHC,STL,X,7,3,2,1,2016,8.05,3.66,-0.74,1.54,null,null,450314,1,3,bot,52.67,118.39,11220,2016-06-21T01:12:20Z,425877,573596,160620_201335,-6.27,-134.53,-6.54,14.92,26,-25.32,3.45,1.61,270,108.7,12.24,92.53,2441,6.18,447918
FF,199,2016-06-19,95.72,-1.794,5.864,Kris Bryant,592178,592791,Home Run,In play run(s),198.087,2200.585,21.8,3.1,4,Kris Bryant homers (17) on a line drive to left field.,R ,R,R,CHC,PIT,X,7,3,3,0,2016,-3.36,10.24,-0.611,2.222,null,null,null,0,3,bot,26.61,82.03,10811,2016-06-20T01:08:11Z,607732,427554,160619_200908,4.44,-139.167,-7.78,-6.55,32.42,-12.11,3.43,1.61,361,102.7,27.23,95.63,2402,6.45,447906
FT,71,2016-06-18,90.68,1.633,5.142,Kris Bryant,592178,477003,Flyout,In play out(s),120.485,2491.398,-39.6,6.4,8,Kris Bryant flies out sharply to center fielder Andrew McCutchen.  ,R ,R,L,CHC,PIT,X,8,1,0,0,2016,11.11,6.5,-0.028,2.095,null,null,null,2,1,bot,113.94,46.45,3553,2016-06-19T00:35:53Z,456124,427081,160618_193725,-8.08,-132.11,-3.96,19.55,29.22,-20.67,3.43,1.6,387,108.6,37.82,90.95,2033,6.59,447891
FF,348,2016-06-18,89.91,1.195,5.377,Kris Bryant,592178,477003,Home Run,In play run(s),143.344,2354.274,-35.5,4.6,5,Kris Bryant homers (16) on a fly ball to left field.,R ,R,L,CHC,PIT,X,7,1,0,1,2016,7.27,9.72,-0.139,2.225,null,null,null,2,5,bot,22.97,52.94,15844,2016-06-19T01:58:44Z,456124,427081,160618_210009,-5.9,-130.932,-5.25,12.69,26.17,-15.13,3.43,1.6,448,109.8,29.31,90.23,2071,6.45,447891
FF,290,2016-06-15,97.49,-1.69,5.97,Kris Bryant,592178,544931,Flyout,In play out(s),213.045,2606.201,45.1,3.4,2,Kris Bryant flies out to right fielder Bryce Harper in foul territory.  ,R ,R,R,WSH,CHC,X,9,1,0,2,2016,-6.81,10.43,0.17,3.12,null,null,null,1,6,top,204.25,134.85,214001,2016-06-15T21:40:01Z,467092,427099,160615_174039,7.68,-141.28,-6.03,-13.84,30.4,-10.9,3.43,1.6,248,93.2,56.59,98.95,2267,7.07,447843
FF,458,2016-06-15,91.05,-2.19,6.27,Kris Bryant,592178,279571,Double,In play no out,203.449,1958.28,18.7,4.1,2,Kris Bryant doubles (15) on a line drive to center fielder Michael Taylor.,R ,R,R,WSH,CHC,X,8,3,0,0,2016,-4.02,9.24,-0.23,3.17,null,null,null,0,9,top,166.64,63.71,223424,2016-06-15T22:34:24Z,467092,427099,160615_183501,6.49,-132.55,-5.06,-7.12,29.77,-15.76,3.43,1.6,322,94,21.72,92.57,2025,7.15,447843
FF,615,2016-06-15,91.23,-0.62,5.67,Kris Bryant,592178,433589,Groundout,In play out(s),199.806,2119.071,21.3,3.7,3,Kris Bryant grounds out sharply shortstop Danny Espinosa to first baseman Ryan Zimmerman.  ,R ,R,R,WSH,CHC,X,6,4,1,1,2016,-3.72,10.27,0.29,3.28,null,null,null,1,11,top,106.55,147.79,232312,2016-06-15T23:23:12Z,467092,427099,160615_192353,3.62,-132.54,-3.55,-6.56,30.34,-13.96,3.43,1.6,144,103,5.16,92.96,2383,7.39,447843
FT,23,2016-06-14,92.93,2.226,5.438,Kris Bryant,592178,461829,Flyout,In play out(s),112.559,2396.351,-36.8,6.9,14,Kris Bryant flies out to right fielder Bryce Harper.  ,R ,R,L,WSH,CHC,X,9,1,3,1,2016,11.21,4.62,0.419,1.395,null,null,null,2,1,top,169.03,98.39,231252,2016-06-14T23:12:52Z,446653,427457,160614_191403,-8.67,-134.596,-6.28,20.53,29.77,-23.65,3.26,1.53,294,82.5,31.47,92.05,2264,5.98,447828
KC,475,2016-06-14,79.1,1.937,6.412,Kris Bryant,592178,519301,Flyout,In play out(s),339.409,901.956,4.7,11.8,5,Kris Bryant flies out to center fielder Ben Revere.  ,R ,R,L,WSH,CHC,X,8,1,0,0,2016,-1.88,-5.06,-0.051,2.562,null,null,null,0,8,top,104.18,62.03,13113,2016-06-15T01:31:13Z,467092,427457,160614_213223,-3.96,-115.382,-0.2,-2.52,22.37,-38.89,3.35,1.55,324,94.4,41.19,78.93,2606,6.06,447828
FF,182,2016-06-12,92.38,-2.158,6.05,Kris Bryant,592178,607231,Forceout,In play out(s),208.576,2047.27,24,4,6,Kris Bryant grounds into a force out shortstop Erick Aybar to second baseman Chase d'Arnaud.   Dexter Fowler out at 2nd.    Kris Bryant to 1st.,R ,R,R,ATL,CHC,X,6,4,0,0,2016,-4.89,8.94,0.519,2.328,null,null,451594,1,3,top,107.49,146.34,183049,2016-06-12T18:30:49Z,452095,482620,160612_143143,8.84,-134.22,-7.01,-9.06,25,-15.54,3.43,1.6,138,86.5,3.05,92.68,2467,6.35,447804
CU,323,2016-06-12,74.86,-2.361,6.238,Kris Bryant,592178,607231,Groundout,In play out(s),25.326,1708.513,-7.8,14.7,8,Kris Bryant grounds out sharply third baseman Adonis Garcia to first baseman Freddie Freeman.   Jason Heyward to 2nd.,R ,R,R,ATL,CHC,X,5,4,3,2,2016,4.54,-9.65,0.088,1.96,null,null,518792,0,5,top,96.58,168.76,191558,2016-06-12T19:15:58Z,452095,482620,160612_151651,4.01,-108.976,0.92,5.49,18.04,-43.77,3.43,1.6,112,86.9,5.71,74.03,2702,5.64,447804
SL,20,2016-06-11,82.7,-1.558,6.088,Kris Bryant,592178,605538,Flyout,In play out(s),89.919,1113.035,-16.2,9.2,8,Kris Bryant flies out to center fielder Ender Inciarte.  ,R ,R,R,ATL,CHC,X,8,1,0,2,2016,6.18,-0.06,0.089,1.924,null,null,null,1,1,top,121.43,112.4,201434,2016-06-11T20:14:34Z,150229,427292,160611_161518,2.01,-120.204,-3.24,9.22,18.93,-32.19,3.3,1.45,235,91.7,56.25,81.46,2630,5.2,447789
FF,141,2016-06-11,94.96,-0.779,5.941,Kris Bryant,592178,605538,Flyout,In play out(s),207.554,2071.024,27.9,3.7,12,Kris Bryant flies out to center fielder Ender Inciarte.  ,R ,R,R,ATL,CHC,X,8,1,1,0,2016,-4.7,8.98,0.103,3.407,608365,453562,null,2,3,top,147.48,79.07,204954,2016-06-11T20:49:54Z,150229,427292,160611_165031,4.08,-137.967,-4.22,-9.11,29.36,-14.71,3.3,1.45,287,95.7,50.39,94.08,2399,5.85,447789
SI,287,2016-06-11,92.09,1.898,6.17,Kris Bryant,592178,447714,Home Run,In play run(s),110.142,1626.294,-23.7,6.9,4,Kris Bryant homers (15) on a line drive to left field.   Jason Heyward scores.,R ,R,L,ATL,CHC,X,7,3,1,0,2016,7.76,2.81,-0.36,2.171,null,null,518792,0,5,top,25.67,77.85,212823,2016-06-11T21:28:23Z,150229,427292,160611_172854,-8.62,-133.549,-5.44,14.06,28,-27.02,3.3,1.45,358,109.5,23.96,90.21,1887,5.34,447789
FT,408,2016-06-11,95.32,2.015,6.049,Kris Bryant,592178,571871,Double,In play no out,118.488,2178.923,-33.3,6.1,7,Kris Bryant doubles (14) on a sharp line drive to left fielder Mallex Smith.,R ,R,L,ATL,CHC,X,7,3,2,2,2016,9.49,5.11,-0.708,1.585,null,null,null,0,7,top,39.61,105.13,220207,2016-06-11T22:02:07Z,150229,427292,160611_180228,-10.75,-138.003,-8.04,18.22,32.14,-22.29,3.3,1.45,161,102,9.52,92.32,2628,4.99,447789
FF,21,2016-06-10,94.68,-1.67,5.753,Kris Bryant,592178,502032,Flyout,In play out(s),213.319,2232.214,34,4,1,Kris Bryant flies out to left fielder Mallex Smith.  ,R ,R,R,ATL,CHC,X,7,1,1,2,2016,-6.06,9.18,-0.702,2.706,null,null,null,2,1,top,79.18,58.32,234015,2016-06-10T23:40:15Z,452095,503493,160610_194107,4.77,-137.839,-5.63,-11.65,31.01,-14.45,3.3,1.45,363,92.4,33.03,94.59,2458,6.32,447774
