pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value
FF,2017-04-14,92.9,1.4727,5.9738,Danny Duffy,594777,518633,null,ball,,,,,13,R,L,L,KC,LAA,B,null,null,1,0,2017,0.2716,1.469,-1.088,2.1445,null,null,488862,0,1,Top,null,null,,,521692,,170415_001800,,,,,,,3.3024,1.5892,null,null,null,94.709,2266,7.244,490246,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.2548,0,0,null,null,null,null
FF,2017-04-14,94.8,1.4546,5.9844,Danny Duffy,594777,518633,null,ball,,,,,13,R,L,L,KC,LAA,B,null,null,0,0,2017,0.2734,1.3778,-0.9417,1.5297,null,null,488862,0,1,Top,null,null,,,521692,,170415_001733,,,,,,,3.3024,1.5892,null,null,null,96.972,2277,7.41,490246,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.0889,0,0,null,null,null,null
FF,2017-04-14,94.6,1.589,5.8939,Danny Duffy,488862,518633,single,hit_into_play_no_out,,,,,14,R,R,L,KC,LAA,X,null,ground_ball,1,2,2017,-0.0591,1.3566,0.0898,1.4044,null,null,null,0,1,Top,123.29,87.21,,,521692,,170415_001648,,,,,,,3.842,1.589,40,102.9,-1.197,95.415,2264,6.514,490246,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.9849,0.464,0.432,0.9,1,1,0
SL,2017-04-14,82.9,1.5708,5.9268,Danny Duffy,488862,518633,null,ball,,,,,13,R,R,L,KC,LAA,B,null,null,0,2,2017,1.0691,-0.6398,-0.7737,0.4478,null,null,null,0,1,Top,null,null,,,521692,,170415_001630,,,,,,,3.4949,1.5892,null,null,null,82.968,2413,6.366,490246,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.133,0,0,null,null,null,null
SL,2017-04-14,83,1.7317,5.8441,Danny Duffy,488862,518633,null,called_strike,,,,,5,R,R,L,KC,LAA,S,null,null,0,1,2017,1.0458,-0.4756,-0.201,2.8154,null,null,null,0,1,Top,null,null,,,521692,,170415_001613,,,,,,,3.4304,1.5918,null,null,null,83.402,2114,6.262,490246,518633,521692,543333,609275,519058,444876,460086,456715,449181,54.2367,0,0,null,null,null,null
FF,2017-04-14,95,1.8374,5.9119,Danny Duffy,488862,518633,null,foul,,,,,8,R,R,L,KC,LAA,S,null,null,0,0,2017,0.2208,1.6582,-0.2299,2.2122,null,null,null,0,1,Top,null,null,,,521692,,170415_001553,,,,,,,3.6229,1.611,null,null,null,96.221,2244,6.928,490246,518633,521692,543333,609275,519058,444876,460086,456715,449181,53.5707,0,0,null,null,null,null
SL,2017-04-08,82.1,1.823,5.7813,Danny Duffy,543807,518633,double_play,hit_into_play,,,,,4,R,R,L,HOU,KC,X,5,ground_ball,0,0,2017,0.5417,-0.1027,-0.3402,2.2681,null,435263,545350,1,7,Bot,110.1,167.55,,,460077,,170409_010645,,,,,,,3.549,1.627,5,76.9,-33.775,82.596,2426,6.245,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.2535,0.055,0.051,0,1,0,0
CH,2017-04-08,81.1,1.4642,5.8891,Danny Duffy,545350,518633,single,hit_into_play_no_out,,,,,12,R,R,L,HOU,KC,X,null,fly_ball,0,2,2017,-0.9705,1.1143,1.1512,2.7591,null,null,435263,1,7,Bot,124.41,94.61,,,460077,,170409_010521,,,,,,,3.49,1.601,251,71.9,28.459,81.564,2492,6.528,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9704,0.666,0.616,0.9,1,1,0
CH,2017-04-08,85.9,1.7446,5.8629,Danny Duffy,545350,518633,null,swinging_strike,,,,,9,R,R,L,HOU,KC,S,null,null,0,1,2017,-0.9565,0.9837,0.6697,1.5334,null,null,435263,1,7,Bot,null,null,,,460077,,170409_010501,,,,,,,3.49,1.601,null,null,null,86.142,2375,6.559,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9371,0,0,null,null,null,null
FT,2017-04-08,91,1.8097,5.8975,Danny Duffy,545350,518633,null,called_strike,,,,,2,R,R,L,HOU,KC,S,null,null,0,0,2017,-0.6313,0.8267,-0.15,3.1484,null,null,435263,1,7,Bot,null,null,,,460077,,170409_010443,,,,,,,3.49,1.601,null,null,null,91.669,2125,6.504,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9901,0,0,null,null,null,null
FT,2017-04-08,91.5,1.7621,5.8322,Danny Duffy,435263,518633,single,hit_into_play_no_out,,,,,8,R,L,L,HOU,KC,X,null,line_drive,2,1,2017,-0.521,1.2431,-0.0067,1.7092,null,null,null,1,7,Bot,201.2,118.68,,,460077,,170409_010404,,,,,,,3.411,1.565,261,96.9,16.585,92.117,2162,6.566,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9319,0.457,0.514,0.9,1,1,0
SL,2017-04-08,81.9,1.8604,5.7426,Danny Duffy,435263,518633,null,ball,,,,,13,R,L,L,HOU,KC,B,null,null,1,1,2017,0.5085,-0.6069,-1.1239,2.0731,null,null,null,1,7,Bot,null,null,,,460077,,170409_010330,,,,,,,3.411,1.565,null,null,null,82.421,2406,6.266,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.232,0,0,null,null,null,null
SL,2017-04-08,80.5,1.8549,5.7163,Danny Duffy,435263,518633,null,called_strike,,,,,7,R,L,L,HOU,KC,S,null,null,1,0,2017,0.5889,-0.7444,-0.6678,1.5509,null,null,null,1,7,Bot,null,null,,,460077,,170409_010313,,,,,,,3.411,1.565,null,null,null,80.933,2334,6.271,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.2221,0,0,null,null,null,null
SL,2017-04-08,82.2,1.8673,5.6474,Danny Duffy,435263,518633,null,ball,,,,,13,R,L,L,HOU,KC,B,null,null,0,0,2017,1.1875,-0.9349,-2.0027,0.2045,null,null,null,1,7,Bot,null,null,,,460077,,170409_010255,,,,,,,3.411,1.565,null,null,null,82.845,2701,6.37,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.1257,0,0,null,null,null,null
FT,2017-04-08,92.3,1.8687,5.7523,Danny Duffy,503556,518633,field_out,hit_into_play,,,,,6,R,R,L,HOU,KC,X,6,ground_ball,2,1,2017,-0.7836,1.0537,0.4911,2.2137,null,null,null,0,7,Bot,108.57,150.77,,,460077,,170409_010217,,,,,,,3.411,1.565,5,92.5,-29.251,93.519,2141,6.751,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.7468,0.111,0.102,0,1,0,0
FF,2017-04-08,90.8,1.6352,5.774,Danny Duffy,503556,518633,null,ball,,,,,11,R,R,L,HOU,KC,B,null,null,1,1,2017,-0.0533,1.2066,-1.5991,2.9348,null,null,null,0,7,Bot,null,null,,,460077,,170409_010154,,,,,,,3.411,1.565,null,null,null,91.709,2227,6.555,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9428,0,0,null,null,null,null
SL,2017-04-08,80.4,1.8875,5.7277,Danny Duffy,503556,518633,null,called_strike,,,,,11,R,R,L,HOU,KC,S,null,null,1,0,2017,0.8982,-0.2228,-0.9071,2.8748,null,null,null,0,7,Bot,null,null,,,460077,,170409_010131,,,,,,,3.411,1.565,null,null,null,81.092,2376,6.465,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.0363,0,0,null,null,null,null
SL,2017-04-08,80.7,1.8944,5.7229,Danny Duffy,503556,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,0,0,2017,0.9934,-0.2077,-0.2447,0.9589,null,null,null,0,7,Bot,null,null,,,460077,,170409_010112,,,,,,,3.411,1.565,null,null,null,80.757,2416,6.066,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.4286,0,0,null,null,null,null
FT,2017-04-08,93.9,1.8234,5.8581,Danny Duffy,493329,518633,field_out,hit_into_play,,,,,8,R,R,L,HOU,KC,X,6,ground_ball,2,0,2017,-0.6015,1.354,0.025,1.4903,null,null,null,2,6,Bot,112.63,153.31,,,460077,,170409_005224,,,,,,,3.411,1.565,null,82.9,-20.699,94.446,2244,6.476,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.022,0.075,0.069,0,1,0,0
CH,2017-04-08,84.1,1.6024,5.7639,Danny Duffy,493329,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,1,0,2017,-0.6016,0.7983,-1.3442,-0.4276,null,null,null,2,6,Bot,null,null,,,460077,,170409_005157,,,,,,,3.411,1.565,null,null,null,85.496,2441,7.073,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.4252,0,0,null,null,null,null
CH,2017-04-08,85.8,1.7255,5.7723,Danny Duffy,493329,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,0,0,2017,-0.8074,0.8318,-1.2752,0.3155,null,null,null,2,6,Bot,null,null,,,460077,,170409_005137,,,,,,,3.411,1.565,null,null,null,86.946,2477,6.753,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.7454,0,0,null,null,null,null
SL,2017-04-08,82.7,1.9121,5.7508,Danny Duffy,136860,518633,strikeout,swinging_strike_blocked,,,,,13,R,R,L,HOU,KC,S,null,null,2,2,2017,0.8739,-0.2836,-0.7401,-0.217,null,null,null,1,6,Bot,null,null,,,460077,,170409_005102,,,,,,,3.549,1.627,null,null,null,82.943,2463,6.102,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.3948,0,0,0,1,0,0
FF,2017-04-08,91.6,1.6202,5.8673,Danny Duffy,136860,518633,null,ball,,,,,14,R,R,L,HOU,KC,B,null,null,1,2,2017,0.036,1.3253,0.3592,1.1951,null,null,null,1,6,Bot,null,null,,,460077,,170409_005045,,,,,,,3.549,1.627,null,null,null,92.406,2142,6.626,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.8674,0,0,null,null,null,null
FF,2017-04-08,91.8,1.7283,5.7701,Danny Duffy,136860,518633,null,foul,,,,,11,R,R,L,HOU,KC,S,null,null,1,1,2017,0.0139,1.0132,-1.4888,3.2367,null,null,null,1,6,Bot,null,null,,,460077,,170409_005023,,,,,,,3.549,1.627,null,null,null,93.88,2212,6.922,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.577,0,0,null,null,null,null
SL,2017-04-08,79.9,1.7858,5.6225,Danny Duffy,136860,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,0,1,2017,1.1065,-0.8985,-1.5828,1.0528,null,null,null,1,6,Bot,null,null,,,null,,170409_005007,,,,,,,3.549,1.627,null,null,null,null,null,6.2362,490168,null,null,null,null,null,null,null,null,null,54.2624,0,0,null,null,null,null
SL,2017-04-08,82.7,1.905,5.7747,Danny Duffy,136860,518633,null,foul,,,,,4,R,R,L,HOU,KC,S,null,null,0,0,2017,0.7774,-0.1201,-0.6615,2.8719,null,null,null,1,6,Bot,null,null,,,460077,,170409_004948,,,,,,,3.549,1.627,null,null,null,83.201,2418,6.082,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.4165,0,0,null,null,null,null
CH,2017-04-08,82.7,1.851,5.758,Danny Duffy,621043,518633,field_out,hit_into_play,,,,,9,R,R,L,HOU,KC,X,6,ground_ball,1,2,2017,-1.0177,0.7617,0.7703,2.1159,null,null,null,0,6,Bot,113.42,161.59,,,460077,,170409_004919,,,,,,,3.549,1.627,104,94.5,5.02,83.771,2457,6.777,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.721,0.563,0.529,0,1,0,0
SL,2017-04-08,82.1,1.8516,5.693,Danny Duffy,621043,518633,null,called_strike,,,,,5,R,R,L,HOU,KC,S,null,null,1,1,2017,0.7114,-0.3602,0.1255,2.4378,null,null,null,0,6,Bot,null,null,,,460077,,170409_004853,,,,,,,3.549,1.627,null,null,null,82.133,2287,6.125,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.3697,0,0,null,null,null,null
FF,2017-04-08,92.5,1.7261,5.9331,Danny Duffy,621043,518633,null,ball,,,,,11,R,R,L,HOU,KC,B,null,null,0,1,2017,-0.0219,1.0374,-0.2488,3.8638,null,null,null,0,6,Bot,null,null,,,460077,,170409_004833,,,,,,,3.549,1.627,null,null,null,94.076,2194,6.637,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.8528,0,0,null,null,null,null
CH,2017-04-08,85.2,1.6653,5.8468,Danny Duffy,621043,518633,null,swinging_strike,,,,,13,R,R,L,HOU,KC,S,null,null,0,0,2017,-0.789,0.9376,-0.0225,0.9632,null,null,null,0,6,Bot,null,null,,,460077,,170409_004813,,,,,,,3.549,1.627,null,null,null,86.652,2431,6.861,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.6329,0,0,null,null,null,null
FF,2017-04-08,93.7,1.6189,6.03,Danny Duffy,514888,518633,field_out,hit_into_play,,,,,2,R,R,L,HOU,KC,X,9,fly_ball,0,2,2017,-0.2011,1.6368,0.1448,3.323,null,null,608324,2,5,Bot,199.41,95.86,,,460077,,170409_003843,,,,,,,3.371,1.535,328,95,28.86,94.126,2284,6.401,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.0968,0.271,0.443,0,1,0,0
SL,2017-04-08,82.6,1.5562,5.7501,Danny Duffy,514888,518633,null,called_strike,,,,,5,R,R,L,HOU,KC,S,null,null,0,1,2017,0.7393,-0.5915,0.0471,2.4334,null,null,608324,2,5,Bot,null,null,,,460077,,170409_003755,,,,,,,3.371,1.535,null,null,null,82.462,2528,6.038,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.4526,0,0,null,null,null,null
SL,2017-04-08,82.6,1.5716,5.7419,Danny Duffy,514888,518633,null,called_strike,,,,,7,R,R,L,HOU,KC,S,null,null,0,0,2017,0.6196,-0.1124,-0.813,1.8199,null,null,608324,2,5,Bot,null,null,,,null,,170409_003736,,,,,,,3.371,1.535,null,null,null,null,null,6.3311,490168,null,null,null,null,null,null,null,null,null,54.1676,0,0,null,null,null,null
FT,2017-04-08,93.4,1.6415,5.9885,Danny Duffy,608324,518633,single,hit_into_play_no_out,,,,,2,R,R,L,HOU,KC,X,null,line_drive,2,0,2017,-0.83,1.3689,0.2012,2.972,null,null,null,2,5,Bot,88.27,100.94,,,460077,,170409_003641,,,,,,,3.371,1.535,271,105.3,14.801,93.439,2207,6.487,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.0114,0.668,0.765,0.9,1,1,0
CH,2017-04-08,85.8,1.7231,5.815,Danny Duffy,608324,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,1,0,2017,-0.8581,1.0209,-0.5904,0.8445,null,null,null,2,5,Bot,null,null,,,460077,,170409_003623,,,,,,,3.371,1.535,null,null,null,86.098,2513,6.814,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.6808,0,0,null,null,null,null
CH,2017-04-08,84.6,1.9332,5.8485,Danny Duffy,608324,518633,null,ball,,,,,14,R,R,L,HOU,KC,B,null,null,0,0,2017,-0.8749,1.1737,0.2798,0.8253,null,null,null,2,5,Bot,null,null,,,460077,,170409_003606,,,,,,,3.371,1.535,null,null,null,84.947,2528,6.66,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.8357,0,0,null,null,null,null
FT,2017-04-08,93.9,1.5735,5.8451,Danny Duffy,543807,518633,field_out,hit_into_play,,,,,4,R,R,L,HOU,KC,X,5,line_drive,1,1,2017,-0.5459,1.2321,-0.3116,2.3823,null,null,545350,0,5,Bot,99.77,167.25,,,460077,,170409_003109,,,,,,,3.549,1.627,146,114.6,7.586,94.741,2229,6.574,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9241,0.778,0.789,0,1,0,0
FT,2017-04-08,93.2,1.6954,5.6677,Danny Duffy,543807,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,0,1,2017,-0.5435,0.6679,-1.1113,1.8336,null,null,545350,0,5,Bot,null,null,,,460077,,170409_003041,,,,,,,3.549,1.627,null,null,null,94.223,2238,6.607,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.8847,0,0,null,null,null,null
SL,2017-04-08,83.5,1.8531,5.7426,Danny Duffy,543807,518633,null,foul,,,,,5,R,R,L,HOU,KC,S,null,null,0,0,2017,0.9145,-0.1649,0.1872,2.6318,null,null,545350,0,5,Bot,null,null,,,460077,,170409_003018,,,,,,,3.924,1.627,null,null,null,84.18,2363,6.164,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.3341,0,0,null,null,null,null
FT,2017-04-08,93.8,1.7599,5.6925,Danny Duffy,545350,518633,walk,ball,,,,,3,R,R,L,HOU,KC,B,null,null,3,2,2017,-0.8306,0.9142,0.72,3.1855,null,null,null,0,5,Bot,null,null,,,460077,,170409_002939,,,,,,,3.613,1.8745,null,null,null,94.955,2196,6.69,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.8081,0,0,0.7,1,0,0
FT,2017-04-08,92.5,1.5713,5.8266,Danny Duffy,545350,518633,null,foul,,,,,8,R,R,L,HOU,KC,S,null,null,3,2,2017,-0.3149,1.3012,-0.1567,2.1295,null,null,null,0,5,Bot,null,null,,,460077,,170409_002909,,,,,,,3.549,1.627,null,null,null,92.989,2094,6.397,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.1007,0,0,null,null,null,null
FT,2017-04-08,93.2,1.8037,5.7998,Danny Duffy,545350,518633,null,ball,,,,,14,R,R,L,HOU,KC,B,null,null,2,2,2017,-0.7333,1.2804,0.502,1.2217,null,null,null,0,5,Bot,null,null,,,460077,,170409_002851,,,,,,,3.549,1.627,null,null,null,92.805,2175,6.236,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.2606,0,0,null,null,null,null
FT,2017-04-08,92.3,1.6622,5.9498,Danny Duffy,545350,518633,null,swinging_strike,,,,,2,R,R,L,HOU,KC,S,null,null,2,1,2017,-0.7164,1.3132,0.2679,3.533,null,null,null,0,5,Bot,null,null,,,460077,,170409_002831,,,,,,,3.549,1.627,null,null,null,92.505,2208,6.469,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.0218,0,0,null,null,null,null
FT,2017-04-08,93.2,1.6529,5.8124,Danny Duffy,545350,518633,null,ball,,,,,14,R,R,L,HOU,KC,B,null,null,1,1,2017,-0.7952,1.3132,0.5177,1.2996,null,null,null,0,5,Bot,null,null,,,460077,,170409_002813,,,,,,,3.549,1.627,null,null,null,92.99,2164,6.242,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.2572,0,0,null,null,null,null
SL,2017-04-08,82.7,1.7619,5.8056,Danny Duffy,545350,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,0,1,2017,0.4876,-0.4266,-0.7007,1.3825,null,null,null,0,5,Bot,null,null,,,460077,,170409_002757,,,,,,,3.549,1.627,null,null,null,81.939,2403,6.063,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.4306,0,0,null,null,null,null
CH,2017-04-08,85.5,1.6678,5.8115,Danny Duffy,545350,518633,null,swinging_strike,,,,,8,R,R,L,HOU,KC,S,null,null,0,0,2017,-0.8079,1.0091,0.1205,1.8811,null,null,null,0,5,Bot,null,null,,,460077,,170409_002738,,,,,,,3.549,1.627,null,null,null,85.871,2446,6.565,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9236,0,0,null,null,null,null
FT,2017-04-08,93.2,1.6023,5.8418,Danny Duffy,435263,518633,grounded_into_double_play,hit_into_play,,,,,8,R,L,L,HOU,KC,X,4,ground_ball,2,1,2017,-0.8639,1.2844,-0.0357,1.9998,136860,493329,503556,1,4,Bot,147.14,144.16,,,460077,,170409_001426,,,,,,,3.411,1.565,59,101.5,1.746,94.645,2256,6.988,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.5096,0.522,0.488,0,1,0,0
FT,2017-04-08,93.5,1.5563,5.9081,Danny Duffy,435263,518633,null,ball,,,,,12,R,L,L,HOU,KC,B,null,null,1,1,2017,-0.6018,1.2781,0.8207,4.1696,136860,493329,503556,1,4,Bot,null,null,,,460077,,170409_001359,,,,,,,3.411,1.565,null,null,null,94.066,2205,6.467,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.0244,0,0,null,null,null,null
SL,2017-04-08,82.6,1.807,5.8209,Danny Duffy,435263,518633,null,swinging_strike,,,,,13,R,L,L,HOU,KC,S,null,null,1,0,2017,0.8178,-0.6535,-1.081,1.0903,136860,493329,503556,1,4,Bot,null,null,,,460077,,170409_001336,,,,,,,3.411,1.565,null,null,null,82.372,2476,6.013,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.4812,0,0,null,null,null,null
SL,2017-04-08,83,1.778,5.6666,Danny Duffy,435263,518633,null,ball,,,,,13,R,L,L,HOU,KC,B,null,null,0,0,2017,0.6586,-0.4612,-2.2629,1.8535,136860,493329,503556,1,4,Bot,null,null,,,460077,,170409_001319,,,,,,,3.411,1.565,null,null,null,83.083,2411,6.141,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.3673,0,0,null,null,null,null
FT,2017-04-08,94.1,1.6546,5.841,Danny Duffy,503556,518633,single,hit_into_play_score,,,,,5,R,R,L,HOU,KC,X,null,ground_ball,1,0,2017,-0.8163,0.9499,0.0321,2.2567,621043,136860,493329,1,4,Bot,79.65,127.89,,,460077,,170409_001206,,,,,,,3.371,1.535,null,90.3,-17.3,95.049,2257,6.478,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.0197,0.144,0.133,0.9,1,1,0
CH,2017-04-08,85.4,1.735,5.8502,Danny Duffy,503556,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,0,0,2017,-0.5124,0.8419,-0.8854,1.4184,621043,136860,493329,1,4,Bot,null,null,,,460077,,170409_001140,,,,,,,3.371,1.535,null,null,null,86.275,2528,6.498,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9929,0,0,null,null,null,null
SL,2017-04-08,83.1,1.7732,5.7597,Danny Duffy,493329,518633,single,hit_into_play_no_out,,,,,4,R,R,L,HOU,KC,X,null,ground_ball,0,1,2017,0.4983,-0.454,-0.4958,2.328,null,621043,136860,1,4,Bot,122.78,142.64,,,460077,,170409_001009,,,,,,,3.411,1.565,80,74.8,5.058,82.975,2336,6.15,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.3477,0.274,0.256,0.9,1,1,0
SL,2017-04-08,82.4,1.6791,5.8524,Danny Duffy,493329,518633,null,swinging_strike,,,,,13,R,R,L,HOU,KC,S,null,null,0,0,2017,0.6844,-0.4131,-1.3867,1.0915,null,621043,136860,1,4,Bot,null,null,,,460077,,170409_000939,,,,,,,3.411,1.565,null,null,null,82.711,2300,6.273,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.2271,0,0,null,null,null,null
FT,2017-04-08,94,1.4728,5.8484,Danny Duffy,136860,518633,single,hit_into_play_no_out,,,,,8,R,R,L,HOU,KC,X,null,ground_ball,1,0,2017,-0.5977,1.2222,-0.1287,1.8332,null,null,621043,1,4,Bot,108.07,163.48,,,460077,,170409_000853,,,,,,,3.549,1.627,null,90.3,-17.3,95.005,2157,6.588,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9098,0.144,0.133,0.9,1,1,0
CH,2017-04-08,83.3,1.6723,5.7131,Danny Duffy,136860,518633,null,ball,,,,,12,R,R,L,HOU,KC,B,null,null,0,0,2017,-0.9006,0.6984,1.0036,2.6359,null,null,621043,1,4,Bot,null,null,,,460077,,170409_000828,,,,,,,3.549,1.627,null,null,null,84.485,2548,6.59,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9037,0,0,null,null,null,null
CH,2017-04-08,84.5,1.5577,5.748,Danny Duffy,621043,518633,walk,ball,,,,,13,R,R,L,HOU,KC,B,null,null,3,2,2017,-0.6223,0.9766,-0.5705,0.0959,null,null,null,1,4,Bot,null,null,,,460077,,170409_000753,,,,,,,3.104,1.448,null,null,null,85.122,2372,6.685,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.8091,0,0,0.7,1,0,0
SL,2017-04-08,81.7,1.6218,6.0016,Danny Duffy,621043,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,2,2,2017,0.8651,0.0422,-0.0216,1.2245,null,null,null,1,4,Bot,null,null,,,460077,,170409_000732,,,,,,,3.104,1.448,null,null,null,82.356,2344,6.17,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.3256,0,0,null,null,null,null
SL,2017-04-08,83.1,1.6126,5.8089,Danny Duffy,621043,518633,null,ball,,,,,13,R,R,L,HOU,KC,B,null,null,1,2,2017,1.1638,-0.1222,-1.2985,0.9056,null,null,null,1,4,Bot,null,null,,,460077,,170409_000700,,,,,,,3.104,1.448,null,null,null,83.725,2513,6.125,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.3765,0,0,null,null,null,null
FF,2017-04-08,93.6,1.6311,6.1072,Danny Duffy,621043,518633,null,ball,,,,,12,R,R,L,HOU,KC,B,null,null,0,2,2017,-0.2756,1.8061,1.3573,3.0606,null,null,null,1,4,Bot,null,null,,,460077,,170409_000643,,,,,,,3.104,1.448,null,null,null,93.889,2297,6.338,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,54.1636,0,0,null,null,null,null
FT,2017-04-08,93.4,1.5794,5.96,Danny Duffy,621043,518633,null,called_strike,,,,,4,R,R,L,HOU,KC,S,null,null,0,1,2017,-0.3711,1.0718,-0.5266,2.221,null,null,null,1,4,Bot,null,null,,,460077,,170409_000624,,,,,,,3.104,1.448,null,null,null,94.737,2096,6.716,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.7778,0,0,null,null,null,null
CH,2017-04-08,84.7,1.5774,5.9773,Danny Duffy,621043,518633,null,called_strike,,,,,4,R,R,L,HOU,KC,S,null,null,0,0,2017,-0.4663,0.975,-0.4859,2.0461,null,null,null,1,4,Bot,null,null,,,460077,,170409_000609,,,,,,,3.104,1.448,null,null,null,85.931,2514,6.676,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.8185,0,0,null,null,null,null
CH,2017-04-08,84,1.5873,5.8899,Danny Duffy,514888,518633,field_out,hit_into_play,,,,,9,R,R,L,HOU,KC,X,6,line_drive,0,0,2017,-0.9013,1.2094,0.4079,1.3822,null,null,null,0,4,Bot,102.52,146.2,,,460077,,170409_000530,,,,,,,3.104,1.448,154,91,10.034,84.825,2493,6.659,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.8389,0.741,0.698,0,1,0,0
FF,2017-04-08,92.8,1.3122,5.8989,Danny Duffy,608324,518633,grounded_into_double_play,hit_into_play,,,,,13,R,R,L,HOU,KC,X,4,ground_ball,1,2,2017,-0.1643,1.2427,-1.1204,2.0091,null,null,543807,1,3,Bot,132.93,152.3,,,460077,,170408_235343,,,,,,,3.49,1.601,14,54.5,-6.227,93.882,2229,6.54,490168,518633,460077,543333,518568,596144,444876,460086,456715,449181,53.9582,0.115,0.108,0,1,0,0
