"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","game_pk","at_bat_number","pitch_number"
"SL","2017-04-11","80.9","-3.5271","6.0129","Jered Weaver",518934,450308,"field_out","hit_into_play",,,,,"14","DJ LeMahieu grounds out, shortstop Erick Aybar to first baseman Wil Myers.  ","R","R","R","COL","SD","X","6","ground_ball",2,2,2017,"-0.9642","0.2423","0.7265","1.3665","null","null","null",1,1,"Bot","111.81","159.60",,,595978,,"170412_005429",,,,,,,"3.9240","1.6270","null","82.9","-20.6990","80.9190","2486","5.9450",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.5553","0.075","0.069","0.00",1,0,0,2,490212,6,"5"
"FT","2017-04-11","84.1","-3.4146","6.3011","Jered Weaver",453568,450308,"field_out","hit_into_play",,,,,"5","Charlie Blackmon grounds out sharply to first baseman Wil Myers.  ","R","L","R","COL","SD","X","3","ground_ball",3,2,2017,"0.3780","1.2962","0.1257","2.6008","null","null","null",0,1,"Bot","147.89","173.16",,,595978,,"170412_005232",,,,,,,"3.8650","1.6010","89","102.3","3.1660","84.0730","2007","6.1810",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.3188","0.551","0.516","0.00",1,0,0,4,490212,5,"9"
"CH","2017-04-06","76.2","-3.6286","6.3187","Jered Weaver",400284,450308,"field_out","hit_into_play",,,,,"4","Chase Utley grounds out softly to first baseman Wil Myers.  ","R","L","R","LAD","SD","X","3","ground_ball",1,2,2017,"0.8864","2.5155","-0.7299","2.6313","608369.00","null","592626.00",2,5,"Bot","127.83","199.93",,,516949,,"170406_203026",,,,,,,"3.7860","1.5650","6","58.1","-37.2970","75.1160","1977","5.8880",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.6135","0.059","0.055","0.00",1,0,0,1,490144,41,"4"
"CU","2017-04-06","72.3","-3.1710","6.2968","Jered Weaver",408236,450308,"field_out","hit_into_play",,,,,"4","Adrian Gonzalez grounds out, pitcher Jered Weaver to shortstop Erick Aybar to first baseman Wil Myers.   Corey Seager to 3rd.  ","R","L","R","LAD","SD","X","1","ground_ball",0,0,2017,"-0.8294","0.5266","-0.7789","2.9574","null","608369.00","null",1,5,"Bot","136.10","77.73",,,516949,,"170406_202511",,,,,,,"3.7860","1.5650","80","98.9","3.2800","71.1140","2383","5.7950",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.7061","0.528","0.494","0.00",1,0,0,4,490144,39,"1"
"SL","2017-04-06","81.3","-3.1384","6.2364","Jered Weaver",523253,450308,"field_out","hit_into_play",,,,,"9","Logan Forsythe grounds out softly, third baseman Ryan Schimpf to first baseman Wil Myers.   Corey Seager to 2nd.  ","R","R","R","LAD","SD","X","5","ground_ball",1,1,2017,"-0.0394","1.6518","0.4335","1.8719","null","null","608369.00",0,5,"Bot","125.74","248.00",,,516949,,"170406_202406",,,,,,,"3.7860","1.5650","4","46.2","-44.5220","80.4020","2169","5.8110",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.6903","0.161","0.152","0.00",1,0,0,1,490144,38,"3"
"CH","2017-04-06","74.3","-3.4358","5.9970","Jered Weaver",608369,450308,"single","hit_into_play_no_out",,,,,"7","Corey Seager singles on a ground ball to right fielder Hunter Renfroe.  ","R","L","R","LAD","SD","X","null","ground_ball",0,0,2017,"0.7642","1.1170","-0.7847","2.3502","null","null","null",0,5,"Bot","215.22","0.00",,,516949,,"170406_202239",,,,,,,"3.9240","1.6270","104","90.6","7.0410","74.1240","1726","6.0810",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.4198","0.572","0.536","0.90",1,1,0,4,490144,37,"1"
"SL","2017-04-06","79.3","-3.2973","6.0212","Jered Weaver",592808,450308,"field_out","hit_into_play",,,,,"8","Andrew Toles pops out to shortstop Erick Aybar.  ","R","L","R","LAD","SD","X","6","popup",0,0,2017,"-0.6354","0.4091","0.1226","2.1043","605131.00","null","435221.00",2,4,"Bot","64.06","96.15",,,516949,,"170406_201142",,,,,,,"3.6600","1.4870","143","83.4","65.9570","79.4240","2420","5.9580",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.5429","0.007","0.006","0.00",1,0,0,3,490144,32,"1"
"FF","2017-04-06","83.0","-3.1212","6.3626","Jered Weaver",435221,450308,"single","hit_into_play_no_out",,,,,"6","Brandon McCarthy singles on a ground ball to left fielder Travis Jankowski.   Austin Barnes to 3rd.  ","R","R","R","LAD","SD","X","null","ground_ball",0,0,2017,"-0.2318","1.9342","0.5084","2.7069","null","null","605131.00",2,4,"Bot","30.96","96.67",,,516949,,"170406_201055",,,,,,,"4.3750","1.9000","69","82.2","3.6690","82.8770","2200","6.1110",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.3899","0.346","0.325","0.90",1,1,0,2,490144,31,"1"
"SL","2017-04-06","77.7","-3.3092","6.0326","Jered Weaver",624577,450308,"home_run","hit_into_play_score",,,,,"5","Yasiel Puig homers (3) on a line drive to left field.   Joc Pederson scores.  ","R","R","R","LAD","SD","X","null","line_drive",2,0,2017,"-1.1685","0.6221","-0.0309","2.8902","null","null","592626.00",2,4,"Bot","28.92","71.16",,,516949,,"170406_200725",,,,,,,"3.8420","1.5890","384","110.9","18.4530","77.0730","2645","5.7380",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.7635","0.860","1.315","2.00",1,0,3,6,490144,29,"3"
"CH","2017-04-06","76.3","-3.2867","6.3478","Jered Weaver",400284,450308,"field_out","hit_into_play",,,,,"4","Chase Utley lines out to right fielder Hunter Renfroe.  ","R","L","R","LAD","SD","X","9","line_drive",0,1,2017,"0.7948","2.3434","-0.6348","2.2872","null","null","592626.00",1,4,"Bot","236.76","0.00",,,516949,,"170406_200528",,,,,,,"3.7860","1.5650","297","93.7","21.7060","76.0260","1951","6.2210",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.2805","0.257","0.328","0.00",1,0,0,3,490144,28,"2"
"SL","2017-04-06","78.3","-3.4587","6.1785","Jered Weaver",408236,450308,"field_out","hit_into_play",,,,,"6","Adrian Gonzalez grounds out, second baseman Yangervis Solarte to first baseman Wil Myers.  ","R","L","R","LAD","SD","X","4","ground_ball",3,2,2017,"-1.0613","0.5218","0.6895","2.5004","null","null","null",0,4,"Bot","214.45","71.13",,,516949,,"170406_200239",,,,,,,"3.8420","1.5890","183","87.2","14.5020","77.7820","2514","5.7790",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.7222","0.878","0.841","0.00",1,0,0,4,490144,26,"6"
"SL","2017-04-06","79.3","-3.5282","6.3152","Jered Weaver",523253,450308,"field_out","hit_into_play",,,,,"8","Logan Forsythe lines out sharply to center fielder Manuel Margot.  ","R","R","R","LAD","SD","X","8","line_drive",2,2,2017,"-1.1081","1.3653","0.2474","2.3483","null","null","null",2,3,"Bot","161.34","0.00",,,516949,,"170406_195410",,,,,,,"3.9240","1.6270","342","101.4","20.1600","78.1490","2589","5.6310",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.8696","0.571","0.780","0.00",1,0,0,5,490144,22,"5"
"CH","2017-04-06","77.0","-3.4973","6.0380","Jered Weaver",608369,450308,"field_out","hit_into_play",,,,,"2","Corey Seager grounds out, second baseman Yangervis Solarte to first baseman Wil Myers.  ","R","L","R","LAD","SD","X","4","ground_ball",2,1,2017,"0.3147","1.3852","0.0207","3.2326","null","null","null",1,3,"Bot","212.81","74.19",,,516949,,"170406_195210",,,,,,,"3.9240","1.6270","128","86.7","10.4350","76.5040","1878","5.8810",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.6205","0.673","0.633","0.00",1,0,0,4,490144,21,"4"
"FT","2017-04-06","83.9","-3.2883","6.3916","Jered Weaver",592808,450308,"field_out","hit_into_play",,,,,"3","Andrew Toles pops out to shortstop Erick Aybar.  ","R","L","R","LAD","SD","X","6","popup",1,2,2017,"0.5154","1.6966","0.3008","3.3553","null","null","null",0,3,"Bot","119.69","170.40",,,516949,,"170406_195035",,,,,,,"3.6600","1.4870","null","80.0","69.0000","83.4610","2095","6.0970",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.4045","0.000","0.001","0.00",1,0,0,3,490144,20,"5"
"SL","2017-04-06","78.5","-3.4484","6.3250","Jered Weaver",605131,450308,"field_out","hit_into_play",,,,,"6","Austin Barnes flies out to right fielder Hunter Renfroe.  ","R","R","R","LAD","SD","X","9","fly_ball",1,1,2017,"-0.7280","0.8085","0.3095","2.7534","null","null","null",1,2,"Bot","247.19","35.88",,,516949,,"170406_193952",,,,,,,"3.6760","1.5040","237","79.9","46.2590","77.8490","2533","5.6690",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.8320","0.022","0.025","0.00",1,0,0,3,490144,15,"3"
"FF","2017-04-06","84.8","-2.9910","6.4598","Jered Weaver",624577,450308,"home_run","hit_into_play_score",,,,,"2","Yasiel Puig homers (2) on a fly ball to left center field.   Chase Utley scores.  ","R","R","R","LAD","SD","X","null","fly_ball",0,0,2017,"-0.1976","2.3306","0.1874","3.2200","null","null","400284.00",1,2,"Bot","0.00","0.00",,,516949,,"170406_193841",,,,,,,"3.7860","1.5650","415","106.6","30.8030","83.8770","2372","5.9360",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.5650","0.935","1.855","2.00",1,0,3,6,490144,14,"1"
"CU","2017-04-06","71.3","-3.2819","6.3472","Jered Weaver",400284,450308,"single","hit_into_play_no_out",,,,,"6","Chase Utley singles on a line drive to right fielder Hunter Renfroe.  ","R","L","R","LAD","SD","X","null","line_drive",2,1,2017,"-1.0407","0.5547","0.3709","2.7996","null","null","null",1,2,"Bot","220.27","3.29",,,516949,,"170406_193741",,,,,,,"3.7860","1.5650","186","87.7","13.9960","70.2470","2529","5.5470",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.9545","0.890","0.849","0.90",1,1,0,4,490144,13,"4"
"CH","2017-04-06","75.9","-3.5187","6.3134","Jered Weaver",592626,450308,"field_out","hit_into_play",,,,,"1","Joc Pederson grounds out, third baseman Ryan Schimpf to first baseman Wil Myers.  ","R","L","R","LAD","SD","X","5","ground_ball",1,0,2017,"0.7752","1.3712","-0.6828","3.2416","null","null","null",0,2,"Bot","165.45","76.38",,,516949,,"170406_193601",,,,,,,"3.7860","1.5650","14","95.8","-15.1880","75.3480","1974","5.9590",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.5416","0.193","0.178","0.00",1,0,0,2,490144,12,"2"
"CU","2017-04-06","71.4","-3.2205","6.3174","Jered Weaver",408236,450308,"field_out","hit_into_play",,,,,"8","Adrian Gonzalez pops out to second baseman Yangervis Solarte.  ","R","L","R","LAD","SD","X","4","popup",1,0,2017,"-1.2022","0.2571","-0.0789","2.2219","null","null","608369.00",2,1,"Bot","0.00","57.30",,,516949,,"170406_192506",,,,,,,"3.7860","1.5650","224","81.4","52.2370","69.9400","2414","5.4100",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"55.0913","0.024","0.025","0.00",1,0,0,3,490144,7,"2"
"FT","2017-04-06","82.2","-3.2452","6.1870","Jered Weaver",592808,450308,"field_out","hit_into_play",,,,,"11","Andrew Toles flies out to center fielder Manuel Margot.  ","R","L","R","LAD","SD","X","8","fly_ball",2,1,2017,"0.6604","0.8918","-0.7969","3.4217","null","null","null",0,1,"Bot","108.90","0.00",,,516949,,"170406_191758",,,,,,,"2.9792","1.7490","304","81.6","32.8120","81.9250","1971","5.8710",490144,450308,516949,571976,500208,572114,430947,608671,622534,592669,"54.6301","0.025","0.030","0.00",1,0,0,3,490144,4,"4"
