"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"FF","2017-04-14","90.7","-2.0720","5.7252","DJ LeMahieu",518934,456501,"null","ball",,,,,"2","null","R","R","R","SF","COL","B","null","null",0,0,2017,"0.6414","1.3993","-0.2565","3.4518","547172.00","506924.00","453568.00",1,5,"Top","null","null",,,460026,,"170415_033716",,,,,,,"3.5685","1.7844","null","null","null","88.1330","2191","5.2150",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.2857","0.000","0.000","null","null","null","null"
"SL","2017-04-14","82.5","-2.3696","5.7580","DJ LeMahieu",518934,456501,"single","hit_into_play_no_out",,,,,"7","DJ LeMahieu singles on a line drive to right fielder Hunter Pence.  ","R","R","R","SF","COL","X","null","line_drive",2,2,2017,"-0.7286","0.4803","-0.2814","1.8880","null","null","null",0,4,"Top","162.52","85.78",,,460026,,"170415_030742",,,,,,,"3.9240","1.6270","284","97.9","16.2740","81.0330","2337","5.0850",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.4159","0.528","0.580","0.90",1,1,0
"CH","2017-04-14","81.8","-2.3907","5.6919","DJ LeMahieu",518934,456501,"null","ball",,,,,"14","null","R","R","R","SF","COL","B","null","null",1,2,2017,"0.7107","0.5311","0.4960","0.4715","null","null","null",0,4,"Top","null","null",,,460026,,"170415_030719",,,,,,,"3.6758","1.6978","null","null","null","80.1870","2834","5.3330",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.1681","0.000","0.000","null","null","null","null"
"SL","2017-04-14","83.0","-2.5539","5.9346","DJ LeMahieu",518934,456501,"null","called_strike",,,,,"9","null","R","R","R","SF","COL","S","null","null",1,1,2017,"-0.7548","1.1925","0.7883","1.9868","null","null","null",0,4,"Top","null","null",,,460026,,"170415_030703",,,,,,,"3.6963","1.7592","null","null","null","80.9090","2276","5.0640",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.4369","0.000","0.000","null","null","null","null"
"CH","2017-04-14","79.4","-2.3210","5.7683","DJ LeMahieu",518934,456501,"null","ball",,,,,"14","null","R","R","R","SF","COL","B","null","null",0,1,2017,"0.7056","0.3248","1.1359","0.5577","null","null","null",0,4,"Top","null","null",,,460026,,"170415_030650",,,,,,,"3.6554","1.7388","null","null","null","77.8110","1355","5.3740",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.1267","0.000","0.000","null","null","null","null"
"FF","2017-04-14","88.2","-1.9548","6.2841","DJ LeMahieu",518934,456501,"null","called_strike",,,,,"5","null","R","R","R","SF","COL","S","null","null",0,0,2017,"0.5336","1.8086","0.2539","2.8633","null","null","null",0,4,"Top","null","null",,,460026,,"170415_030632",,,,,,,"3.8806","1.7592","null","null","null","85.9780","2013","5.1270",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.3735","0.000","0.000","null","null","null","null"
"FT","2017-04-14","89.8","-2.1912","6.0085","DJ LeMahieu",518934,456501,"single","hit_into_play_no_out",,,,,"13","DJ LeMahieu singles on a sharp ground ball to left fielder Chris Marrero.  ","R","R","R","SF","COL","X","null","ground_ball",2,1,2017,"1.2969","1.5358","-1.2679","1.8951","null","null","null",1,1,"Top","101.48","161.20",,,460026,,"170415_021803",,,,,,,"3.8650","1.6010","118","102.6","4.3310","87.5790","2196","5.2670",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.2337","0.584","0.549","0.90",1,1,0
"FF","2017-04-14","88.7","-2.2973","5.8166","DJ LeMahieu",518934,456501,"null","foul",,,,,"5","null","R","R","R","SF","COL","S","null","null",2,0,2017,"0.7060","1.3971","0.1196","2.9770","null","null","null",1,1,"Top","null","null",,,460026,,"170415_021742",,,,,,,"3.8650","1.6010","null","null","null","86.7480","2146","5.2090",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.2920","0.000","0.000","null","null","null","null"
"SL","2017-04-14","84.2","-2.4845","5.8343","DJ LeMahieu",518934,456501,"null","ball",,,,,"14","null","R","R","R","SF","COL","B","null","null",1,0,2017,"-0.0484","0.7626","0.5605","0.9431","null","null","null",1,1,"Top","null","null",,,460026,,"170415_021726",,,,,,,"3.7806","1.9278","null","null","null","83.1260","2172","5.4400",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.0606","0.000","0.000","null","null","null","null"
"FF","2017-04-14","90.0","-2.1296","6.0070","DJ LeMahieu",518934,456501,"null","ball",,,,,"14","null","R","R","R","SF","COL","B","null","null",0,0,2017,"0.5881","1.5714","1.3157","1.7110","null","null","null",1,1,"Top","null","null",,,460026,,"170415_021711",,,,,,,"3.8625","1.8356","null","null","null","88.0260","2127","5.3330",490243,456501,460026,474832,605412,456488,543063,502029,452655,452254,"55.1684","0.000","0.000","null","null","null","null"
"SL","2017-04-13","83.7","-0.8704","6.4940","DJ LeMahieu",518934,519166,"walk","ball",,,,,"14","DJ LeMahieu walks.   Chris Rusin to 2nd.  ","R","R","R","SF","COL","B","null","null",3,2,2017,"-1.0174","0.5602","0.7862","1.1515","null","null","543734.00",2,7,"Top","null","null",,,543148,,"170414_040831",,,,,,,"3.6223","1.8085","null","null","null","82.7830","2390","5.9260",490232,519166,543148,474832,605412,543216,456488,592620,452655,452254,"54.5754","0.000","0.000","0.70",1,0,0
"FF","2017-04-13","92.7","-0.8842","6.3900","DJ LeMahieu",518934,519166,"null","foul",,,,,"6","null","R","R","R","SF","COL","S","null","null",3,2,2017,"-0.0283","1.9502","0.4170","2.5835","null","null","543734.00",2,7,"Top","null","null",,,543148,,"170414_040800",,,,,,,"3.9240","1.6270","null","null","null","93.3660","2440","6.7510",490232,519166,543148,474832,605412,543216,456488,592620,452655,452254,"53.7496","0.000","0.000","null","null","null","null"
"FF","2017-04-13","92.8","-1.0179","6.3805","DJ LeMahieu",518934,519166,"null","swinging_strike",,,,,"8","null","R","R","R","SF","COL","S","null","null",3,1,2017,"0.2080","2.0165","0.0134","1.9877","null","null","543734.00",2,7,"Top","null","null",,,543148,,"170414_040738",,,,,,,"3.9240","1.6270","null","null","null","92.7980","2429","6.5390",490232,519166,543148,474832,605412,543216,456488,592620,452655,452254,"53.9620","0.000","0.000","null","null","null","null"
"SL","2017-04-13","84.5","-0.9334","6.4625","DJ LeMahieu",518934,519166,"null","ball",,,,,"14","null","R","R","R","SF","COL","B","null","null",2,1,2017,"-0.7173","0.7650","1.4595","1.4742","null","null","543734.00",2,7,"Top","null","null",,,543148,,"170414_040715",,,,,,,"3.6093","1.8085","null","null","null","83.8640","2287","5.8270",490232,519166,543148,474832,605412,543216,456488,592620,452655,452254,"54.6737","0.000","0.000","null","null","null","null"
"FF","2017-04-13","91.9","-0.9946","6.3400","DJ LeMahieu",518934,519166,"null","ball",,,,,"14","null","R","R","R","SF","COL","B","null","null",1,1,2017,"0.5336","2.1106","1.2483","2.3370","null","null","543734.00",2,7,"Top","null","null",,,543148,,"170414_040653",,,,,,,"3.6354","1.7955","null","null","null","91.4180","2340","6.4420",490232,519166,543148,474832,605412,543216,456488,592620,452655,452254,"54.0590","0.000","0.000","null","null","null","null"
"FF","2017-04-13","92.0","-0.9090","6.2837","DJ LeMahieu",518934,519166,"null","called_strike",,,,,"6","null","R","R","R","SF","COL","S","null","null",1,0,2017,"0.2949","1.9396","0.6304","2.7328","null","null","543734.00",2,7,"Top","null","null",,,543148,,"170414_040632",,,,,,,"3.5442","1.7174","null","null","null","92.8960","2403","6.8560",490232,519166,543148,474832,605412,543216,456488,592620,452655,452254,"53.6450","0.000","0.000","null","null","null","null"
"SL","2017-04-13","81.7","-0.9412","6.4867","DJ LeMahieu",518934,519166,"null","ball",,,,,"2","null","R","R","R","SF","COL","B","null","null",0,0,2017,"-0.7834","0.1483","0.0705","3.5728","null","null","543734.00",2,7,"Top","null","null",,,543148,,"170414_040612",,,,,,,"3.5317","1.8178","null","null","null","81.2360","2317","5.8490",490232,519166,543148,474832,605412,543216,456488,592620,452655,452254,"54.6523","0.000","0.000","null","null","null","null"
"FC","2017-04-13","87.5","2.7874","5.7433","DJ LeMahieu",518934,518516,"single","hit_into_play_no_out",,,,,"4","DJ LeMahieu singles on a sharp line drive to left fielder Jarrett Parker.  ","R","R","L","SF","COL","X","null","line_drive",1,0,2017,"0.1440","1.0804","-0.2965","2.2089","null","null","null",0,6,"Top","87.33","128.60",,,543148,,"170414_034011",,,,,,,"3.6760","1.5040","200","108.0","8.4020","87.8230","2127","6.3540",490232,518516,543148,474832,605412,543216,456488,592620,452655,452254,"54.1467","0.773","0.760","0.90",1,1,0
"FF","2017-04-13","91.0","2.6692","5.8090","DJ LeMahieu",518934,518516,"null","ball",,,,,"11","null","R","R","L","SF","COL","B","null","null",0,0,2017,"-0.6352","1.7021","-0.6902","3.9572","null","null","null",0,6,"Top","null","null",,,543148,,"170414_033954",,,,,,,"3.7911","1.8419","null","null","null","90.4380","2227","6.4740",490232,518516,543148,474832,605412,543216,456488,592620,452655,452254,"54.0274","0.000","0.000","null","null","null","null"
"CU","2017-04-13","79.5","2.8343","5.5876","DJ LeMahieu",518934,518516,"field_out","hit_into_play",,,,,"7","DJ LeMahieu pops out to third baseman Conor Gillaspie.  ","R","R","L","SF","COL","X","5","popup",1,2,2017,"0.7316","-0.2122","-0.5744","1.9875","null","null","null",2,3,"Top","95.41","161.53",,,543148,,"170414_024933",,,,,,,"3.9240","1.6270","121","85.4","68.6330","79.0000","2436","5.8360",490232,518516,543148,474832,605412,543216,456488,592620,452655,452254,"54.6653","0.002","0.002","0.00",1,0,0
"FF","2017-04-13","92.2","2.6606","5.7783","DJ LeMahieu",518934,518516,"null","ball",,,,,"11","null","R","R","L","SF","COL","B","null","null",0,2,2017,"-0.5907","1.7025","-0.7344","4.0493","null","null","null",2,3,"Top","null","null",,,543148,,"170414_024916",,,,,,,"3.5830","1.7692","null","null","null","92.3460","2210","6.3990",490232,518516,543148,474832,605412,543216,456488,592620,452655,452254,"54.1018","0.000","0.000","null","null","null","null"
"CH","2017-04-13","85.5","2.7483","5.6618","DJ LeMahieu",518934,518516,"null","swinging_strike",,,,,"14","null","R","R","L","SF","COL","S","null","null",0,1,2017,"-1.0628","0.6317","0.6147","1.2923","null","null","null",2,3,"Top","null","null",,,543148,,"170414_024859",,,,,,,"3.9240","1.6270","null","null","null","85.4370","1640","6.3940",490232,518516,543148,474832,605412,543216,456488,592620,452655,452254,"54.1074","0.000","0.000","null","null","null","null"
"FC","2017-04-13","87.5","2.7281","5.6585","DJ LeMahieu",518934,518516,"null","called_strike",,,,,"9","null","R","R","L","SF","COL","S","null","null",0,0,2017,"0.1873","1.0299","0.3428","1.6873","null","null","null",2,3,"Top","null","null",,,543148,,"170414_024845",,,,,,,"3.6351","1.7561","null","null","null","87.9330","2203","6.4080",490232,518516,543148,474832,605412,543216,456488,592620,452655,452254,"54.0933","0.000","0.000","null","null","null","null"
"FC","2017-04-13","88.1","3.0542","5.7893","DJ LeMahieu",518934,518516,"single","hit_into_play_no_out",,,,,"14","DJ LeMahieu singles on a line drive to center fielder Denard Span.  ","R","R","L","SF","COL","X","null","line_drive",0,2,2017,"-0.2016","1.6592","0.9483","2.0991","null","null","null",1,1,"Top","128.05","87.26",,,543148,,"170414_021715",,,,,,,"3.9240","1.6270","268","98.2","12.9580","88.0400","2235","6.1670",490232,518516,543148,474832,605412,543216,456488,592620,452655,452254,"54.3343","0.783","0.785","0.90",1,1,0
"CU","2017-04-13","79.5","2.9605","5.7246","DJ LeMahieu",518934,518516,"null","called_strike",,,,,"7","null","R","R","L","SF","COL","S","null","null",0,1,2017,"0.5356","-0.0733","-0.6400","2.1785","null","null","null",1,1,"Top","null","null",,,543148,,"170414_021653",,,,,,,"3.5179","1.7692","null","null","null","78.3120","2324","5.7960",490232,518516,543148,474832,605412,543216,456488,592620,452655,452254,"54.7045","0.000","0.000","null","null","null","null"
"FF","2017-04-13","92.2","2.8124","5.7905","DJ LeMahieu",518934,518516,"null","called_strike",,,,,"4","null","R","R","L","SF","COL","S","null","null",0,0,2017,"-0.9670","1.7857","-0.6439","2.6224","null","null","null",1,1,"Top","null","null",,,543148,,"170414_021639",,,,,,,"3.5309","1.7431","null","null","null","92.3820","2193","6.6930",490232,518516,543148,474832,605412,543216,456488,592620,452655,452254,"53.8082","0.000","0.000","null","null","null","null"
"FF","2017-04-12","92.5","1.5330","6.0855","DJ LeMahieu",518934,488748,"field_out","hit_into_play",,,,,"1","DJ LeMahieu flies out to right fielder Hunter Renfroe.  ","R","R","L","COL","SD","X","9","fly_ball",2,2,2017,"-0.8064","1.9437","-0.2999","3.7293","null","null","null",1,8,"Bot","169.74","81.48",,,595978,,"170412_213734",,,,,,,"3.7950","1.5300","299","87.2","48.3840","92.7610","2465","6.6460",490226,488748,595978,571976,500208,572114,430947,518466,622534,592669,"53.8542","0.008","0.009","0.00",1,0,0
"FF","2017-04-12","92.2","1.4999","6.0606","DJ LeMahieu",518934,488748,"null","ball",,,,,"11","null","R","R","L","COL","SD","B","null","null",1,2,2017,"-1.1346","1.7276","-1.1322","4.1774","null","null","null",1,8,"Bot","null","null",,,595978,,"170412_213659",,,,,,,"3.5362","1.7739","null","null","null","92.7870","2259","6.7650",490226,488748,595978,571976,500208,572114,430947,518466,622534,592669,"53.7348","0.000","0.000","null","null","null","null"
"FF","2017-04-12","92.6","1.6306","5.8719","DJ LeMahieu",518934,488748,"null","ball",,,,,"12","null","R","R","L","COL","SD","B","null","null",0,2,2017,"-0.7880","1.2905","1.5715","3.3062","null","null","null",1,8,"Bot","null","null",,,595978,,"170412_213635",,,,,,,"3.5721","1.7380","null","null","null","93.6670","2320","6.6370",490226,488748,595978,571976,500208,572114,430947,518466,622534,592669,"53.8633","0.000","0.000","null","null","null","null"
"FF","2017-04-12","92.6","1.7456","5.9342","DJ LeMahieu",518934,488748,"null","foul",,,,,"2","null","R","R","L","COL","SD","S","null","null",0,2,2017,"-0.6692","1.7752","-0.1562","3.6521","null","null","null",1,8,"Bot","null","null",,,595978,,"170412_213608",,,,,,,"3.7950","1.5300","null","null","null","93.3620","2273","6.7020",490226,488748,595978,571976,500208,572114,430947,518466,622534,592669,"53.7983","0.000","0.000","null","null","null","null"
"FF","2017-04-12","93.4","1.5461","6.0138","DJ LeMahieu",518934,488748,"null","called_strike",,,,,"11","null","R","R","L","COL","SD","S","null","null",0,1,2017,"-0.8371","1.8355","-0.9872","2.9694","null","null","null",1,8,"Bot","null","null",,,595978,,"170412_213547",,,,,,,"3.6737","1.8337","null","null","null","93.3910","2348","6.3770",490226,488748,595978,571976,500208,572114,430947,518466,622534,592669,"54.1235","0.000","0.000","null","null","null","null"
"FF","2017-04-12","92.3","1.6170","5.9468","DJ LeMahieu",518934,488748,"null","called_strike",,,,,"11","null","R","R","L","COL","SD","S","null","null",0,0,2017,"-0.9447","1.5382","-1.0165","3.0688","null","null","null",1,8,"Bot","null","null",,,595978,,"170412_213530",,,,,,,"3.6589","1.9370","null","null","null","93.7220","2355","6.8650",490226,488748,595978,571976,500208,572114,430947,518466,622534,592669,"53.6348","0.000","0.000","null","null","null","null"
"FF","2017-04-12","87.5","-2.0785","6.3720","DJ LeMahieu",518934,545346,"field_out","hit_into_play",,,,,"1","DJ LeMahieu flies out to center fielder Manuel Margot.  ","R","R","R","COL","SD","X","8","fly_ball",0,1,2017,"-0.5191","1.5794","-0.7336","3.3651","null","453568.00","null",2,5,"Bot","115.57","65.51",,,595978,,"170412_204443",,,,,,,"3.9450","1.6500","319","88.5","43.1180","87.7020","2079","6.1490",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.3509","0.009","0.011","0.00",1,0,0
"SL","2017-04-12","84.1","-2.2038","6.4034","DJ LeMahieu",518934,545346,"null","called_strike",,,,,"9","null","R","R","R","COL","SD","S","null","null",0,0,2017,"-0.5041","0.7495","0.4669","2.2075","null","453568.00","null",2,5,"Bot","null","null",,,595978,,"170412_204417",,,,,,,"3.7933","1.9055","null","null","null","84.0060","2303","5.9180",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.5822","0.000","0.000","null","null","null","null"
"FF","2017-04-12","89.7","-2.1289","6.3010","DJ LeMahieu",518934,545346,"walk","ball",,,,,"13","DJ LeMahieu walks.  ","R","R","R","COL","SD","B","null","null",3,1,2017,"0.2681","1.1237","-1.3321","2.4807","null","null","null",2,3,"Bot","null","null",,,595978,,"170412_200230",,,,,,,"3.7395","1.8696","null","null","null","90.0330","2059","6.0720",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.4286","0.000","0.000","0.70",1,0,0
"FF","2017-04-12","90.1","-2.2110","6.2649","DJ LeMahieu",518934,545346,"null","called_strike",,,,,"5","null","R","R","R","COL","SD","S","null","null",3,0,2017,"0.0073","1.3266","0.0558","2.9948","null","null","null",2,3,"Bot","null","null",,,595978,,"170412_200213",,,,,,,"3.8710","1.9055","null","null","null","90.3540","2100","6.1390",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.3617","0.000","0.000","null","null","null","null"
"FF","2017-04-12","89.8","-2.0627","6.3043","DJ LeMahieu",518934,545346,"null","ball",,,,,"14","null","R","R","R","COL","SD","B","null","null",2,0,2017,"0.1951","1.0659","0.5424","1.3916","null","null","null",2,3,"Bot","null","null",,,595978,,"170412_200201",,,,,,,"3.7455","1.9354","null","null","null","89.7260","1984","6.0590",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.4416","0.000","0.000","null","null","null","null"
"FF","2017-04-12","89.9","-2.2421","6.1832","DJ LeMahieu",518934,545346,"null","ball",,,,,"13","null","R","R","R","COL","SD","B","null","null",1,0,2017,"-0.1243","1.1009","-0.7301","1.7227","null","null","null",2,3,"Bot","null","null",,,595978,,"170412_200146",,,,,,,"3.8352","1.8636","null","null","null","90.2280","2018","6.1470",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.3531","0.000","0.000","null","null","null","null"
"FF","2017-04-12","90.3","-2.1244","6.2462","DJ LeMahieu",518934,545346,"null","ball",,,,,"12","null","R","R","R","COL","SD","B","null","null",0,0,2017,"-0.1159","1.2950","1.2210","3.3427","null","null","null",2,3,"Bot","null","null",,,595978,,"170412_200132",,,,,,,"3.7933","1.8397","null","null","null","90.9240","2086","6.2680",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.2321","0.000","0.000","null","null","null","null"
"FF","2017-04-12","90.3","-2.1327","6.3148","DJ LeMahieu",518934,545346,"field_out","hit_into_play",,,,,"11","DJ LeMahieu grounds out, shortstop Erick Aybar to first baseman Wil Myers.   Charlie Blackmon to 2nd.  ","R","R","R","COL","SD","X","6","ground_ball",2,1,2017,"-0.4198","1.2335","-1.0141","2.7640","null","null","453568.00",0,1,"Bot","116.65","154.75",,,595978,,"170412_192935",,,,,,,"3.7950","1.5300","18","74.4","-8.3460","90.4680","2146","6.0240",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.4765","0.093","0.088","0.00",1,0,0
"FF","2017-04-12","90.8","-1.8977","6.2856","DJ LeMahieu",518934,545346,"null","called_strike",,,,,"5","null","R","R","R","COL","SD","S","null","null",2,0,2017,"0.0414","1.2255","0.1814","2.4821","null","null","453568.00",0,1,"Bot","null","null",,,595978,,"170412_192907",,,,,,,"3.6830","1.8231","null","null","null","91.7310","2066","6.4200",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.0802","0.000","0.000","null","null","null","null"
"FF","2017-04-12","90.5","-1.9813","6.4077","DJ LeMahieu",518934,545346,"null","ball",,,,,"14","null","R","R","R","COL","SD","B","null","null",1,0,2017,"0.3117","1.2463","0.9523","1.8732","null","null","453568.00",0,1,"Bot","null","null",,,595978,,"170412_192827",,,,,,,"3.7933","1.9230","null","null","null","90.7330","2221","6.0620",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.4378","0.000","0.000","null","null","null","null"
"SL","2017-04-12","86.3","-2.1729","6.3073","DJ LeMahieu",518934,545346,"null","ball",,,,,"12","null","R","R","R","COL","SD","B","null","null",0,0,2017,"-0.5826","0.5204","0.2462","3.4958","null","null","453568.00",0,1,"Bot","null","null",,,595978,,"170412_192802",,,,,,,"3.2731","1.4025","null","null","null","86.2750","2424","5.9580",490226,545346,595978,571976,500208,572114,430947,518466,622534,592669,"54.5423","0.000","0.000","null","null","null","null"
"FF","2017-04-11","88.9","-2.9872","5.4774","DJ LeMahieu",518934,489334,"field_out","hit_into_play",,,,,"11","DJ LeMahieu flies out to center fielder Manuel Margot.  ","R","R","R","COL","SD","X","8","fly_ball",1,0,2017,"0.0480","1.0847","-0.8343","3.2023","null","null","453568.00",0,8,"Bot","125.14","62.64",,,595978,,"170412_024850",,,,,,,"3.8650","1.6010","321","81.6","31.1650","89.9400","1929","6.5860",490212,489334,595978,571976,500208,572114,430947,608671,622534,592669,"53.9143","0.035","0.041","0.00",1,0,0
"SL","2017-04-11","84.3","-2.8071","5.5630","DJ LeMahieu",518934,489334,"null","ball",,,,,"14","null","R","R","R","COL","SD","B","null","null",0,0,2017,"-0.2281","0.3772","0.7047","1.2142","null","null","453568.00",0,8,"Bot","null","null",,,595978,,"170412_024755",,,,,,,"3.7330","1.7463","null","null","null","84.0050","2132","6.5020",490212,489334,595978,571976,500208,572114,430947,608671,622534,592669,"53.9986","0.000","0.000","null","null","null","null"
"SL","2017-04-11","79.4","-3.5500","6.0644","DJ LeMahieu",518934,450308,"field_out","hit_into_play",,,,,"9","DJ LeMahieu grounds out, shortstop Erick Aybar to first baseman Wil Myers.  ","R","R","R","COL","SD","X","6","ground_ball",0,1,2017,"-0.4422","0.9112","0.4088","1.6086","null","null","null",1,6,"Bot","114.34","158.65",,,595978,,"170412_020536",,,,,,,"3.9240","1.6270","109","72.5","8.6460","78.8680","2470","5.7510",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.7496","0.302","0.280","0.00",1,0,0
"FT","2017-04-11","83.9","-3.3552","6.4170","DJ LeMahieu",518934,450308,"null","called_strike",,,,,"6","null","R","R","R","COL","SD","S","null","null",0,0,2017,"0.4275","1.2507","0.6995","2.7986","null","null","null",1,6,"Bot","null","null",,,"null",,"170412_020522",,,,,,,"3.8572","1.8048","null","null","null","null","2204","5.8363",490212,"null","null","null","null","null","null","null","null","null","54.6644","0.000","0.000","null","null","null","null"
"FF","2017-04-11","84.4","-3.3415","6.4508","DJ LeMahieu",518934,450308,"field_out","hit_into_play",,,,,"11","DJ LeMahieu flies out to left fielder Travis Jankowski.  ","R","R","R","COL","SD","X","7","fly_ball",1,2,2017,"-0.4604","1.8012","-1.0190","3.0578","null","null","null",0,4,"Bot","51.73","65.15",,,595978,,"170412_013329",,,,,,,"3.9240","1.6270","361","89.9","35.1540","83.3390","2196","5.5790",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.9213","0.045","0.069","0.00",1,0,0
"CH","2017-04-11","76.5","-3.6838","5.9552","DJ LeMahieu",518934,450308,"null","ball",,,,,"14","null","R","R","R","COL","SD","B","null","null",0,2,2017,"1.0078","0.7242","0.9970","1.4939","null","null","null",0,4,"Bot","null","null",,,595978,,"170412_013317",,,,,,,"3.5967","1.7886","null","null","null","76.2070","1897","5.9100",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.5901","0.000","0.000","null","null","null","null"
"FT","2017-04-11","84.0","-3.2496","6.3218","DJ LeMahieu",518934,450308,"null","called_strike",,,,,"9","null","R","R","R","COL","SD","S","null","null",0,1,2017,"0.5961","1.3006","0.5457","2.2679","null","null","null",0,4,"Bot","null","null",,,"null",,"170412_013256",,,,,,,"3.7595","1.9026","null","null","null","null","2186","5.6361",490212,"null","null","null","null","null","null","null","null","null","54.8646","0.000","0.000","null","null","null","null"
"CU","2017-04-11","72.5","-3.3252","6.3357","DJ LeMahieu",518934,450308,"null","called_strike",,,,,"7","null","R","R","R","COL","SD","S","null","null",0,0,2017,"-0.7702","0.2200","-0.4900","2.2924","null","null","null",0,4,"Bot","null","null",,,595978,,"170412_013241",,,,,,,"3.7432","1.9026","null","null","null","71.6810","2494","5.4530",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"55.0473","0.000","0.000","null","null","null","null"
"SL","2017-04-11","80.9","-3.5271","6.0129","DJ LeMahieu",518934,450308,"field_out","hit_into_play",,,,,"14","DJ LeMahieu grounds out, shortstop Erick Aybar to first baseman Wil Myers.  ","R","R","R","COL","SD","X","6","ground_ball",2,2,2017,"-0.9642","0.2423","0.7265","1.3665","null","null","null",1,1,"Bot","111.81","159.60",,,595978,,"170412_005430",,,,,,,"3.9240","1.6270","null","82.9","-20.6990","80.9190","2486","5.9450",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.5553","0.075","0.069","0.00",1,0,0
"FF","2017-04-11","85.2","-3.1465","6.3449","DJ LeMahieu",518934,450308,"null","called_strike",,,,,"9","null","R","R","R","COL","SD","S","null","null",2,1,2017,"-0.0869","1.6969","0.6099","2.2908","null","null","null",1,1,"Bot","null","null",,,595978,,"170412_005411",,,,,,,"3.7269","1.8863","null","null","null","84.9300","2220","6.0350",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.4650","0.000","0.000","null","null","null","null"
"FF","2017-04-11","83.7","-3.3472","6.4355","DJ LeMahieu",518934,450308,"null","ball",,,,,"11","null","R","R","R","COL","SD","B","null","null",1,1,2017,"-0.0576","1.3934","-1.3752","3.2206","null","null","null",1,1,"Bot","null","null",,,595978,,"170412_005353",,,,,,,"3.6781","1.8211","null","null","null","83.8180","2218","5.8460",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.6545","0.000","0.000","null","null","null","null"
"FF","2017-04-11","83.4","-3.3160","6.4239","DJ LeMahieu",518934,450308,"null","ball",,,,,"11","null","R","R","R","COL","SD","B","null","null",0,1,2017,"-0.1017","1.6467","-1.4114","3.0481","null","null","null",1,1,"Bot","null","null",,,595978,,"170412_005339",,,,,,,"3.5804","1.7885","null","null","null","83.3310","2174","5.9990",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.5016","0.000","0.000","null","null","null","null"
"FF","2017-04-11","84.2","-3.2187","6.4619","DJ LeMahieu",518934,450308,"null","called_strike",,,,,"4","null","R","R","R","COL","SD","S","null","null",0,0,2017,"-0.1852","1.6049","-0.4263","3.1414","null","null","null",1,1,"Bot","null","null",,,595978,,"170412_005325",,,,,,,"3.8897","1.8863","null","null","null","83.6470","2228","5.6750",490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,"54.8256","0.000","0.000","null","null","null","null"
"FF","2017-04-10","92.2","2.2948","6.1233","DJ LeMahieu",518934,543272,"walk","blocked_ball",,,,,"13","DJ LeMahieu walks.  ","R","R","L","COL","SD","B","null","null",3,0,2017,"-0.8765","1.3545","-0.7881","0.8866","null","null","null",2,8,"Bot","null","null",,,595978,,"170411_031708",,,,,,,"3.9223","1.8287","null","null","null","89.9650","2462","5.0990",490200,543272,595978,571976,500208,572114,430947,608671,622534,592669,"55.4017","0.000","0.000","0.70",1,0,0
